text,sector_code,Housing DK,Homelessness DK,Transitional DK,Incremental DK,Social DK,Market DK,Urban DK,Rural DK,thoughts AI,Housing AI,Homelessness AI,Transitional AI,Incremental AI,Social AI,Market AI,Urban AI,Rural AI
"FIGHT FOR PEACE INTERNATIONAL Primary goal (Comic Relief): Children and young people at risk. Related issues (Comic Relief): NULL. Summary: In Mare favela, one of the most dangerous slums in Rio de Janeiro, Brazil, drug-related gun violence is the primary cause of death of young people. Key drivers for youth participation in crime and violence include poverty, low levels of education, social marginalisation, violence from state forces and armed groups, dysfunctional families, and a lack of leisure facilities. This project will extend a tried and tested approach that offers personal development, sports, education and employment opportunities and social support services to vulnerable young people in the favela, enabling young people to realise their full potential and increasing social cohesion and peace in the target communities. Full grant commitment: GBP 468 thousand.",11330,False,False,False,False,False,False,True,False,"The description of FIGHT FOR PEACE INTERNATIONAL's project focuses on addressing youth participation in crime and violence in Mare favela, a dangerous slum in Rio de Janeiro. The project aims to offer personal development, sports, education, employment opportunities, and social support services. Key elements include addressing poverty, low levels of education, social marginalization, and the effects of violence from state forces and armed groups. While the primary goal is not directly related to housing or shelter provision, the focus on a slum area suggests urban context involvement. Slums are typically associated with inadequate housing conditions that may involve slum upgrading initiatives, which aligns with 'Incremental' classification due to its mention of addressing inadequate living environments and improving social conditions in these areas. The project does not explicitly address homelessness, transitional housing, or specific market/housing models like cooperative housing or public housing. The context is clearly urban as it takes place in a favela within an urban area. There are no explicit mentions of rural activities.",False,False,False,True,False,False,True,False
"AFFORDABLE AND SOCIAL HOUSING II Framework loan to be made available to several financial intermediaries for the funding of affordable and social housing projects and associated urban infrastructure, including social amenities, throughout South Africa. (SECTOR CODE : 41201400 - hous",43030,False,False,False,False,True,False,True,False,"The description mentions an 'affordable and social housing' initiative in South Africa, which involves financial intermediaries funding housing projects along with associated urban infrastructure and social amenities. This directly relates to the provision of housing (specifically affordable and social), which matches the 'Housing' classification. Additionally, it refers to 'social housing,' explicitly aligning with the 'Social' category defined as involving community land trusts, cooperative housing, or public housing. The mention of projects throughout South Africa suggests a focus on both urban and potentially rural areas, thus aligning with 'Urban' due to its association with cities and towns where such developments are typically focused. However, since it doesn't specify solely rural areas, the primary emphasis remains on urban contexts given that South African urban development is often discussed in relation to urban settings.",True,False,False,False,True,False,True,False
"DEVELOPENT OF TOURISTIC POTENCIAL IN THE IMERETI REGION. SUPPORT FOR THE LOCAL LABOUR MARKET. Projekt mia? na celu wzmocnienie potencja?u ekonomicznego rejonu Imereti poprzez rozwój lokalnej turystyki i popularyzacje zatrudnienia w turystyce. Rejon zasta? wybrany ze wzgl?du brak ?wiadomo?ci biznesu turystycznego w rejonie przy jednoczesnym potencjale zabytków, przyrody oraz atrakcji turystycznych a tak?e przez wzgl?d na nowe mo?liwo?ci rozwoju turystyki poprzez uruchomione w 2013 roku tanie przeloty z ró?nych krajów Europy do Kutaisi (najwi?ksze miasto rejonu Imereti). Projekt jest przemy?lany i kompleksowy. Cel ogólny zostanie zrealizowany poprzez 3 sk?adowe projektu: 1. stworzenie opisu atrakcji turystycznych rejonu Imereti wraz z mapk?. Nast?pnie stworzenie portalu tematycznego - turystucznego o rejonie Imereti oraz dystrybucja materia?ów po?ród wszystkich zainteresowanych firm, instytucji i punktów informacyjnych (dystrybucja egzemplarzy drukowanych oraz materia?ów z mo?liwo?ci? samodzielnego wydruku). Wszystkie materia?y dost?pne s? w j?zyku gruzi?skim oraz angielskim. 2. Szkolenie przewodników turystycznych rejonu. 3. Szkolenie osób dostarczaj?cych us?ugi oraz produkty, b?d?ce potencjalnym zakupem turystów - restauracje, sklepiki, noclegi, jazda konna czy lepienie tradycyjnych form gruzi?skich z gliny. Szkolenie to dotyczy?o podej?cia biznesowego do klienta, zrozumienie mechanizmów i potrzeb rynku oraz potencja?u turystycznego rejonu. Turyst?, który jest po?rednim odbiorc? tego projektu, jest turysta o ?redniej zasobno?ci portfela, nie szukaj?cy dóbr i warunków luksusowych. Dodatkowym elementem by?a realizacja 5 artyku?ów na temat rejonu Imereti oraz publikacja ich na portalu NaTemat.",33210,False,False,False,False,False,False,False,False,"The provided text primarily discusses the development of tourism potential in the Imerti region, support for the local labor market through tourism, and associated activities such as training guides and service providers. The project aims to enhance economic potential by developing local tourism and promoting employment within this sector. Key points include creating descriptions and a website about tourist attractions, distributing materials in both Georgian and English, and providing training focused on business approaches for tourists with average financial means.

There is no explicit mention of housing-related activities such as the construction, upgrading, or provision of shelter or housing services. Similarly, there are no references to homelessness, transitional accommodations like emergency shelters, incremental housing improvements, social housing initiatives, market-based housing strategies, or specific urban or rural housing activities. The focus is entirely on tourism development and related services.

However, it's important to consider that while the donor has categorized this activity under 'Tourism policy and administrative management', we need to evaluate if there are any indirect implications related to housing sectors in the context of tourism support. For instance, training service providers might indirectly relate to urban or rural settings but without explicit housing context.

Ultimately, based on the definitions provided for each class within the expanded definition of the housing sector, this text does not fit into any of those categories because it lacks direct mention of housing-specific activities.",False,False,False,False,False,False,False,False
"METHODS AND INSTRUMENTS FOR THE POVERTY REDUCTION , HOUSING IMPROVEMENTS AND ADJUSTMENT LAND. SOCIAL SECURITY CHARGES AND INSURANC THE PROJECT AIMS TO SUPPORT DISADVANTAGED COMMUNITIES IMPROVING THEIR CAPACITY FOR INCOME GENERATION AND TO HAVE HEALTHIER HOMES",43030,True,False,False,True,True,False,False,False,"The text describes an activity focused on poverty reduction, housing improvements, and adjustment land. It aims to support disadvantaged communities by improving their capacity for income generation and ensuring healthier homes. Let's analyze the possible classes:

1. **Housing**: The mention of 'housing improvements' directly relates to the provision or upgrading of housing.
2. **Social**: While not explicitly mentioned, 'supporting disadvantaged communities' could imply involvement in social housing initiatives like community land trusts or cooperative housing.
3. **Urban**: There is no explicit mention of specific urban locations; however, since the donor has chosen the 'Urban development and management' sector, it might relate to urban settings.
4. **Rural**: Similar to urban, there's no explicit mention of rural areas, but the activity could potentially apply if contextually relevant elsewhere in a broader program.

Other classes such as homelessness, transitional, incremental, and market are not explicitly mentioned or implied within this description.",True,False,False,False,True,False,False,False
"CONSTRUCTION OF 15 HOUSES FOR POOR FAMILIES IN SOUTHERN INDIA Título completo del proyecto: Construcción de 15 viviendas, para familias pobres, en el sur de la India :: Aportación del capital inicial para la construcción de 15 viviendas para familias de las denominadas   clases bajas   en el taluk (municipios agrupados) de Haliyal, distrito de Uttara Kannada, Estado de Karnataka, India. Con este capital inicial (18,19 % del presupuesto total) del que carecen por completo estas familias, se puede iniciar la obra de la vivienda, que es requisito del Gobierno del Estado de Karnataka para acceder a otra subvención de mayor cuantía (68,18 % del coste de la vivienda), y la propia contribución de los beneficiarios con su trabajo (13,63 % aproximadamente del presupuesto).",16040,True,False,False,False,False,False,False,True,"The project description involves the construction of 15 houses specifically for poor families in Southern India. The focus is on providing housing solutions to low-income families in the rural setting of Haliyal, which falls under Uttara Kannada district in Karnataka state. This implies a direct involvement with housing provision and construction activities as outlined by the 'Housing' class. Since it specifies that these houses are being built for poor families, it aligns well with initiatives often targeted at low-cost or affordable housing efforts. The context of rural location is clear from the mention of specific rural districts, thus making it relevant to the 'Rural' classification as well. There's no explicit mention of homelessness, transitional housing like emergency shelters or refugee camps, incremental improvements such as slum upgrading or neighborhood integration, social housing models like cooperatives or public housing, market-rate activities, or urban-specific settings that would match those classes.",True,False,False,False,False,False,False,True
"MEDICAL AND PHYSIOLOGICAL ASSISTANCE FOR TRANSMIGRATED POPULATION, VICTIM OF VIOLENCE IN MEXICO. Contribuir a la mejora de la situación médica y humanitaria de la población transmigrante victima de violencia en México, proporcionando asistencia médica de calidad, priorizando la población migrante más vulnerable y ampliando la atención a las estaciones de mgiración, solicitantes de condición de refugio y población que no acude a los albergues.",12220,False,False,False,False,False,False,False,False,"The text describes an activity focused on providing medical and physiological assistance to a transmigrated population that is victims of violence in Mexico. The key phrases include 'transmigrante,' 'población victima de violencia,' 'asistencia médica,' 'estaciones de migración,' 'solicitantes de condición de refugio,' and 'población que no acude a los albergues.' Based on these, the text does not explicitly mention any housing-related activities like construction, shelter provision, or upgrading inadequate housing. However, it does reference 'albergues' (shelters) in passing as part of a context where some people do not go to shelters. This could potentially link it to the 'Transitional' class since 'refugio' and shelters can be related to temporary supportive housing environments for refugees or migrants. There is no explicit mention of permanent housing, homelessness services such as tents or encampments, nor urban or rural activity distinctions. The presence of emergency-like context with migration and refuge could suggest a transitional nature but doesn't directly describe emergency shelters or camps.",False,False,True,False,False,False,False,False
OWN CALL FOR PROPOSALS. PROJECT: COLLABORATION IN IMPROVING THE HABITAT OF NDJORÉ III Estudiar las posibles mejoras y ampliaciones de las viviendas resolviendo problemas de salubridad y poca durabilidad. Censar a la población. Valorar la integridad constructiva de las 83 casas autoconstruidas y proponer mejoras. Investigación de las técnicas locales para elaborar las propuestas de un falso techo que mejore el confort térmico en las viviendas. Construir e instalar 2 prototipos.,16040,True,False,False,False,False,False,False,False,"The text discusses a project aimed at improving the living conditions in a specific area called NDJORÉ III by focusing on housing improvements and expansions, particularly addressing issues like health concerns and durability of homes. The activity includes assessing the structural integrity of self-constructed houses and proposing enhancements, as well as researching local techniques for constructing prototypes that improve thermal comfort. This focus on improving existing structures aligns with incremental housing practices. There is no mention of homelessness or transitional shelters. The text does not specify if these improvements are happening in an urban or rural setting directly but mentions specific locations implying a defined locality which could be either, without further context. Additionally, there's no explicit reference to social housing models like community land trusts or cooperative housing, nor is there any indication of market-based initiatives such as rent-to-own housing. The emphasis on technical assistance for upgrading and improving homes also fits within the broader category of housing.",True,False,False,True,False,False,False,False
SHELTER AND URBAN SERVICES FOR VULNERABLE SYRIAN IDPS The program puts into action the decision of the Federal Council to implement the international cooperation in the field of migration as described in the report IMZ (Internationale Migrationszusammenarbeit) of February 2011. It will fund activities of the Federal Office for Migration (FOM) aiming to defend Swiss interests (basically in the field of return)  and to promote coherent migration policies in the countries of origin of asylum seekers.,72010,False,False,True,False,False,False,True,False,"The description provided is centered around a program aimed at supporting Syrian internally displaced persons (IDPs). The mention of 'Shelter' within this context suggests a focus on providing accommodation or temporary living arrangements, which aligns with the housing sector's definition involving shelter provision. Additionally, the inclusion of 'Urban Services' indicates that these activities are situated in urban areas. Therefore, two classifications seem relevant here: Housing and Urban. The program does not explicitly mention emergency shelters, refugee camps, or transitional housing, nor does it specifically address homelessness, incremental housing improvements, social housing models like community land trusts, or market-rate solutions such as mortgages. It also doesn't specify activities in rural areas. Given these considerations, the most fitting classifications are Housing and Urban.",True,False,False,False,False,False,True,False
COMPREHENSIVE DEVELOPMENT OF MARGINAL COMMUNITIES IN DELHI - GOOD NEIGHBOUR PROJECT 2013 To provide comprehensive outreach and shelter for the homeless of Delhi in two areas - Yamuna Pushta (for men) and Jama Masjid (for single women) - by providing psychosocial care and building awareness of and access to basic rights and public programs.,16010,False,True,False,False,False,False,True,False,"The project described is focused on comprehensive outreach and shelter for the homeless in two areas of Delhi, specifically Yamuna Pushta and Jama Masjid. The key activities mentioned include providing psychosocial care and building awareness of basic rights and public programs. Here's an analysis based on each class definition:

- **Housing**: While the project aims to provide shelter, it does not explicitly describe construction or upgrading of housing.
- **Homelessness**: The text directly addresses providing services for the homeless, thus matching this category.
- **Transitional**: Although related to homelessness, there is no explicit mention of emergency shelters, refugee camps, or temporary supportive housing.
- **Incremental**: No explicit description of slum upgrading, housing sites, or neighborhood integration activities are mentioned.
- **Social**: The project does not explicitly describe community land trusts, cooperative housing, or public housing initiatives.
- **Market**: There's no mention of home-rental, mortgages, rent-to-own housing, or market-rate housing solutions.
- **Urban**: The activity is located in Delhi, which is an urban area. This matches the 'urban' class.
- **Rural**: Since this project takes place in specific areas within a city (Delhi), it does not apply to rural activities.

In conclusion, based on the provided description, the relevant classifications for this activity are 'Homelessness' and 'Urban'.",False,True,False,False,False,False,True,False
"A LA RÉALISATION DES DROITS POUR TOUS LES ENFANTS Background:  Specifieke doelstelling voor dit landenluik is: 'De rechten van kwetsbare kinderen worden versterkt, geïmplementeerd en geconsolideerd 'De bereikte directe doelgroep betreft straatkinderen, favelakinderen, kinderen in conflict met de wet en de uit het binnenland migrerende kinderen die in de aangroeiende favela's van de nieuw geïndustrialiseerde steden terechtkomen. Het ingezette partnerbestand wordt uitgebreid naar zes lokale organisaties (AMAR, CEDECA, CESAC, FAVOS DE MEL, PAMEN , REDE RIO CRIANÇA) en telt onderling complementaire specialisaties voor zowel opvang, integratie, kinderrechten sensibilisatie als beleidsbeïnvloeding. Alle partners werken tevens met de gezinnen en leefgemeenschappen rondom het kind. Integratieve processen en toenemende preventieve interventies, ingebed in de leefsfeer van het kind, worden zo opgewaardeerd in het programma. Via capaciteitsversterking wil KIYO de lokale partners doen uitgroeien tot sterke organisaties, die hun resultaten en doelstellingen behalen en kunnen behouden. KIYO biedt ondersteuning op beheersmatig vlak (institutioneel, financieel, organisationeel), op inhoudelijk vlak (kinderrechtenbenadering) en op vlak van netwerking en beleidsbeïnvloeding door het systematisch opbouwen van de vaardigheden die hiervoor nodig zijn en die leiden tot een verhoogde internationale aandacht voor kinderrechten. - General objective:  A caminho dos direitos da Criança : Op weg naar de verwerving van kinderrechten - Specific objective:  De rechten van kwetsbare kinderen worden versterkt, geïmplementeerd en geconsolideerd - Results:  1.  De familiale en sociale re -integratie van kwetsbare kinderen is verbeterd dankzij toepassing van alternatieve NGO - modellen. 2.  Kinderen en volwassenen zijn zich bewust van de rechten van het kind en de stappen die zij kunnen ondernemen om de leefomgeving en kansen van kinderen te verbeteren. 3.  Eind 2016 is een overgangsproces ingezet van een politiek van nultolerantie t.a.v kwetsbare kinderen naar een kindvriendelijke aanpak die inclusie bevordert en stapsgewijs verankerd wordt in het lokale beleid. 4.   Lokale partners zijn duurzaam georganiseerd, beheren de projecten op een efficiënte manier en staan samen sterk om de rechten van het kind te beschermen en te bevorderen. -",15160,False,False,False,False,False,False,True,False,"The text provided describes a program aimed at enhancing the rights of vulnerable children in Rio de Janeiro, Brazil. The focus is on strengthening, implementing, and consolidating child rights through various means such as integration processes, preventive interventions, and partnerships with local organizations. Specific target groups include street children, favela children, children in conflict with the law, and internally displaced children settling in growing favelas of newly industrialized cities. The program involves improving familial and social reintegration, raising awareness about child rights among children and adults, transitioning from a zero-tolerance policy towards vulnerable children to an inclusive approach, and organizing local partners sustainably.

In terms of housing sector classification:
- **Urban**: The text explicitly mentions activities in the context of 'newly industrialized cities' and 'growing favelas', which indicates urban locations. This is a strong match for the Urban class due to its specific mention of city-based interventions.
- **Transitional**: The involvement with migrant children settling into favelas can be seen as part of providing transitional support, although this is not explicitly stated in terms of temporary or supportive housing.
- **Incremental**: There's an implication of improving living conditions and integrating communities through 'integrative processes' and 'preventive interventions'. This suggests activities aligned with incremental improvements like slum upgrading or neighborhood integration.

The text does not explicitly mention housing provision, homelessness shelters, transitional housing as defined by temporary supportive housing, or specific market-rate housing initiatives. Hence, it doesn't align well with those classes.",False,False,False,True,False,False,True,False
