text,sector_code,Housing DK,Homelessness DK,Transitional DK,Incremental DK,Social DK,Market DK,Urban DK,Rural DK,thoughts AI,Housing AI,Homelessness AI,Transitional AI,Incremental AI,Social AI,Market AI,Urban AI,Rural AI
"FIGHT FOR PEACE INTERNATIONAL Primary goal (Comic Relief): Children and young people at risk. Related issues (Comic Relief): NULL. Summary: In Mare favela, one of the most dangerous slums in Rio de Janeiro, Brazil, drug-related gun violence is the primary cause of death of young people. Key drivers for youth participation in crime and violence include poverty, low levels of education, social marginalisation, violence from state forces and armed groups, dysfunctional families, and a lack of leisure facilities. This project will extend a tried and tested approach that offers personal development, sports, education and employment opportunities and social support services to vulnerable young people in the favela, enabling young people to realise their full potential and increasing social cohesion and peace in the target communities. Full grant commitment: GBP 468 thousand.",11330,False,False,False,False,False,False,True,False,"The description of FIGHT FOR PEACE INTERNATIONAL's project involves a comprehensive approach aimed at addressing issues related to youth participation in crime and violence within a slum environment, Mare favela, in Rio de Janeiro, Brazil. The text mentions interventions like personal development, sports, education, employment opportunities, and social support services for vulnerable young people. These efforts are geared toward improving their overall circumstances and fostering peace and social cohesion. Given the project's focus on upgrading living conditions within a slum area through various developmental initiatives, it aligns with several of our classification criteria: 

- **Incremental**: The description includes efforts to upgrade living conditions in a slum (Mare favela), which fits under 'slum upgrading' and improving services for residents. This matches the incremental class as it involves gradual improvements rather than immediate housing solutions.
- **Urban**: The project is specifically located in Mare favela, Rio de Janeiro, an urban area, fitting the definition of urban activities.

While other classes like Housing, Homelessness, Transitional, Social, Market, and Rural are considered, they do not align as closely with the text's focus. There is no explicit mention of constructing new housing, providing shelters specifically for homelessness or transitional living, forming community land trusts, cooperative housing, market-rate initiatives, or activities in rural locations.",False,False,False,True,False,False,True,False
"AFFORDABLE AND SOCIAL HOUSING II Framework loan to be made available to several financial intermediaries for the funding of affordable and social housing projects and associated urban infrastructure, including social amenities, throughout South Africa. (SECTOR CODE : 41201400 - hous",43030,False,False,False,False,True,False,True,False,"The text describes a framework loan aimed at providing funding for affordable and social housing projects along with associated urban infrastructure in South Africa. The key terms here include 'affordable and social housing,' which directly aligns with the 'Social' class definition as it involves community land trusts, cooperative housing, or public housing. Additionally, the mention of 'housing projects' relates to the broader 'Housing' class, given that it encompasses construction and urban development aspects. The text also mentions 'urban infrastructure,' which could imply an 'Urban' classification due to its emphasis on activities within a specific location type—urban areas. There's no mention of homelessness, transitional housing, incremental improvements specifically, or market-rate housing in this context.",True,False,False,False,True,False,True,False
"DEVELOPENT OF TOURISTIC POTENCIAL IN THE IMERETI REGION. SUPPORT FOR THE LOCAL LABOUR MARKET. Projekt mia? na celu wzmocnienie potencja?u ekonomicznego rejonu Imereti poprzez rozwój lokalnej turystyki i popularyzacje zatrudnienia w turystyce. Rejon zasta? wybrany ze wzgl?du brak ?wiadomo?ci biznesu turystycznego w rejonie przy jednoczesnym potencjale zabytków, przyrody oraz atrakcji turystycznych a tak?e przez wzgl?d na nowe mo?liwo?ci rozwoju turystyki poprzez uruchomione w 2013 roku tanie przeloty z ró?nych krajów Europy do Kutaisi (najwi?ksze miasto rejonu Imereti). Projekt jest przemy?lany i kompleksowy. Cel ogólny zostanie zrealizowany poprzez 3 sk?adowe projektu: 1. stworzenie opisu atrakcji turystycznych rejonu Imereti wraz z mapk?. Nast?pnie stworzenie portalu tematycznego - turystucznego o rejonie Imereti oraz dystrybucja materia?ów po?ród wszystkich zainteresowanych firm, instytucji i punktów informacyjnych (dystrybucja egzemplarzy drukowanych oraz materia?ów z mo?liwo?ci? samodzielnego wydruku). Wszystkie materia?y dost?pne s? w j?zyku gruzi?skim oraz angielskim. 2. Szkolenie przewodników turystycznych rejonu. 3. Szkolenie osób dostarczaj?cych us?ugi oraz produkty, b?d?ce potencjalnym zakupem turystów - restauracje, sklepiki, noclegi, jazda konna czy lepienie tradycyjnych form gruzi?skich z gliny. Szkolenie to dotyczy?o podej?cia biznesowego do klienta, zrozumienie mechanizmów i potrzeb rynku oraz potencja?u turystycznego rejonu. Turyst?, który jest po?rednim odbiorc? tego projektu, jest turysta o ?redniej zasobno?ci portfela, nie szukaj?cy dóbr i warunków luksusowych. Dodatkowym elementem by?a realizacja 5 artyku?ów na temat rejonu Imereti oraz publikacja ich na portalu NaTemat.",33210,False,False,False,False,False,False,False,False,"The provided text focuses on the development of tourism potential in the Imereti region, aiming to enhance its economic potential through local tourism and employment support. Here's an analysis based on each classification category:

- **Housing**: There is no mention of housing, shelter provision, or related activities.
- **Homelessness**: The text does not discuss homelessness or provide shelters for the homeless.
- **Transitional**: No references to emergency or temporary supportive housing are made in the description.
- **Incremental**: Incremental housing aspects such as slum upgrading or neighborhood integration are not addressed.
- **Social**: There is no mention of community land trusts, cooperative housing, or public housing projects.
- **Market**: The text does not describe market-related activities like home-rental or mortgages.
- **Urban**: Although the project includes a major urban location (Kutaisi), it primarily discusses rural tourism development; hence, it doesn't focus specifically on urban development.
- **Rural**: The description clearly mentions developing tourism in a specific region known for its cultural and natural attractions. This aligns with rural classification as it emphasizes local economic development through rural tourism.

The primary focus is on enhancing the touristic appeal of the Imereti region, which includes rural areas, and supporting the local labor market related to this sector.",False,False,False,False,False,False,False,True
"METHODS AND INSTRUMENTS FOR THE POVERTY REDUCTION , HOUSING IMPROVEMENTS AND ADJUSTMENT LAND. SOCIAL SECURITY CHARGES AND INSURANC THE PROJECT AIMS TO SUPPORT DISADVANTAGED COMMUNITIES IMPROVING THEIR CAPACITY FOR INCOME GENERATION AND TO HAVE HEALTHIER HOMES",43030,True,False,False,True,True,False,False,False,"The given text focuses on poverty reduction, housing improvements, and land adjustments, along with community support for income generation and healthier homes. Here's how it aligns with the possible classes:

- **Housing**: The text explicitly mentions 'housing improvements,' which fits directly into the category of provision or upgrading inadequate housing.

- **Social**: It talks about supporting disadvantaged communities, which can be associated with initiatives like community land trusts or cooperative housing aimed at enhancing social support structures. However, it doesn't mention these specifically.

- **Urban/Rural**: The text does not specify whether the activities are taking place in an urban or rural setting, so there's no clear alignment here.

The classes 'Homelessness,' 'Transitional,' 'Incremental,' and 'Market' do not seem to directly match any specific part of the provided description. There is no explicit mention of homelessness shelters, emergency/temporary housing (transitional), housing sites or services (incremental), or market-oriented aspects like mortgages or rent-to-own housing.",True,False,False,False,False,False,False,False
"CONSTRUCTION OF 15 HOUSES FOR POOR FAMILIES IN SOUTHERN INDIA Título completo del proyecto: Construcción de 15 viviendas, para familias pobres, en el sur de la India :: Aportación del capital inicial para la construcción de 15 viviendas para familias de las denominadas   clases bajas   en el taluk (municipios agrupados) de Haliyal, distrito de Uttara Kannada, Estado de Karnataka, India. Con este capital inicial (18,19 % del presupuesto total) del que carecen por completo estas familias, se puede iniciar la obra de la vivienda, que es requisito del Gobierno del Estado de Karnataka para acceder a otra subvención de mayor cuantía (68,18 % del coste de la vivienda), y la propia contribución de los beneficiarios con su trabajo (13,63 % aproximadamente del presupuesto).",16040,True,False,False,False,False,False,False,True,"The project description involves the construction of houses for poor families in a rural part of Southern India. Here are considerations based on each class:

- **Housing**: The text explicitly mentions the 'construction of 15 houses' which directly falls under housing activities.
- **Homelessness**: There is no mention of tents, encampments, or homeless shelters, so this class does not apply.
- **Transitional**: The description does not refer to emergency shelters, refugee camps, or temporary supportive housing. Therefore, it's not applicable.
- **Incremental**: While there might be an element of incremental housing in terms of community participation and government subsidies, the primary focus is construction rather than upgrading existing structures or providing technical assistance.
- **Social**: The project seems to aim at aiding poor families but does not explicitly mention community land trusts, cooperative housing, or public housing.
- **Market**: There is no reference to home-rental, mortgages, rent-to-own housing, or market-rate housing activities. Thus, it doesn't fit this class.
- **Urban**: The location specified is in a rural setting (Haliyal in Uttara Kannada), so urban classification does not apply.
- **Rural**: The description explicitly mentions the project's location as being in Haliyal, a part of Uttara Kannada district in Karnataka, which characterizes it as rural.",True,False,False,False,False,False,False,True
"MEDICAL AND PHYSIOLOGICAL ASSISTANCE FOR TRANSMIGRATED POPULATION, VICTIM OF VIOLENCE IN MEXICO. Contribuir a la mejora de la situación médica y humanitaria de la población transmigrante victima de violencia en México, proporcionando asistencia médica de calidad, priorizando la población migrante más vulnerable y ampliando la atención a las estaciones de mgiración, solicitantes de condición de refugio y población que no acude a los albergues.",12220,False,False,False,False,False,False,False,False,"The text discusses providing medical and physiological assistance to a transmigrated population in Mexico who have been victims of violence. Key points include improving the medical-humanitarian situation, offering quality medical care, focusing on the most vulnerable migrant populations, expanding attention to migration stations, asylum seekers, and individuals not attending shelters. The description does not explicitly mention housing-related activities such as construction or provision of shelter but focuses instead on medical assistance for a specific group. The term 'transmigrated' suggests movement across borders, which might involve transitional living situations, like refugee camps or temporary accommodations (reflected in the context of migration stations and those avoiding shelters). Therefore, 'Transitional' could be applicable due to the nature of support provided to migrants who may reside temporarily in such settings. However, there is no direct mention of activities specifically related to housing provision or emergency shelters.",False,False,True,False,False,False,False,False
OWN CALL FOR PROPOSALS. PROJECT: COLLABORATION IN IMPROVING THE HABITAT OF NDJORÉ III Estudiar las posibles mejoras y ampliaciones de las viviendas resolviendo problemas de salubridad y poca durabilidad. Censar a la población. Valorar la integridad constructiva de las 83 casas autoconstruidas y proponer mejoras. Investigación de las técnicas locales para elaborar las propuestas de un falso techo que mejore el confort térmico en las viviendas. Construir e instalar 2 prototipos.,16040,True,False,False,False,False,False,False,False,"The provided text pertains to a project aimed at improving the habitat of residents in NDJORÉ III by studying possible enhancements and expansions of existing housing structures, addressing issues related to health (salubridad) and durability. The activities mentioned include census-taking for population assessment, evaluating the structural integrity of 83 self-constructed homes, proposing improvements, researching local techniques for developing a prototype false ceiling to improve thermal comfort, and constructing and installing two prototypes. Here's how these activities relate to each classification:

1. **Housing**: This class is directly relevant as the project involves studying and improving existing housing structures. The focus on structural integrity and enhancements indicates an intervention in housing.

2. **Incremental**: The text describes incremental improvements such as evaluating and proposing upgrades for current homes, which fits the definition of housing technical assistance or slum upgrading (improvement).

3. **Urban/Rural**: The classification depends on whether NDJORÉ III is considered an urban or rural area. However, the description lacks explicit mention of 'urban' or 'rural', so this remains uncertain without additional context.

The remaining classes such as Homelessness, Transitional, Social, Market, and Urban do not have direct matches in the text provided. There are no references to shelters for homeless individuals (Homelessness), temporary emergency solutions like refugee camps (Transitional), community land trusts or public housing models (Social), or aspects directly related to market-driven activities like mortgages (Market). The project's urban or rural nature is unspecified, so further classification into 'Urban' or 'Rural' cannot be conclusively made from the given information.",True,False,False,True,False,False,False,False
SHELTER AND URBAN SERVICES FOR VULNERABLE SYRIAN IDPS The program puts into action the decision of the Federal Council to implement the international cooperation in the field of migration as described in the report IMZ (Internationale Migrationszusammenarbeit) of February 2011. It will fund activities of the Federal Office for Migration (FOM) aiming to defend Swiss interests (basically in the field of return)  and to promote coherent migration policies in the countries of origin of asylum seekers.,72010,False,False,True,False,False,False,True,False,"The text describes a program focused on providing shelter and urban services to vulnerable Syrian internally displaced persons (IDPs). The key elements to consider are 'shelter' and 'urban services,' which may align with certain classes in the expanded definition provided.

1. **Housing**: While the text mentions shelter, it does not explicitly describe activities like construction of housing or upgrading inadequate housing. However, providing shelter could be considered a form of housing provision, albeit not directly stated as such.

2. **Transitional**: The context involves internally displaced persons (IDPs), which often implies temporary solutions such as emergency shelters or refugee camps. While the text does not explicitly mention these terms, it suggests temporary housing arrangements for IDPs, aligning with transitional housing concepts.

3. **Urban**: The program includes urban services, indicating activities in specific urban locations to support vulnerable populations. This directly matches the definition of 'urban' as involving urban-specific activities.

4. Other classes like Homelessness, Incremental, Social, Market, and Rural do not have explicit mentions or implications within the text. For example:
   - **Homelessness**: There's no mention of tents, encampments, or homeless shelters specifically for those without homes.
   - **Incremental**: No discussion of housing sites, slum upgrading, or neighborhood integration is evident.
   - **Social**: The program does not describe community land trusts, cooperative housing, or public housing.
   - **Market**: There's no mention of home-rental, mortgages, or market-rate housing.
   - **Rural**: The focus appears to be on urban settings rather than rural areas.

Based on this analysis, the classes that align with the provided text are Housing (through the provision of shelter), Transitional (due to the nature of support for IDPs suggesting temporary solutions), and Urban (explicit mention of urban services).",True,False,True,False,False,False,True,False
COMPREHENSIVE DEVELOPMENT OF MARGINAL COMMUNITIES IN DELHI - GOOD NEIGHBOUR PROJECT 2013 To provide comprehensive outreach and shelter for the homeless of Delhi in two areas - Yamuna Pushta (for men) and Jama Masjid (for single women) - by providing psychosocial care and building awareness of and access to basic rights and public programs.,16010,False,True,False,False,False,False,True,False,"The description mentions a project focused on providing comprehensive outreach and shelter for the homeless in specific areas of Delhi, namely Yamuna Pushta and Jama Masjid. It highlights services such as psychosocial care, awareness building about basic rights, and access to public programs. This indicates an emphasis on addressing homelessness through direct provision of shelters and support services.

Specifically:
- The project aims to provide shelter for the homeless in two distinct areas, which implies a focus on tackling homelessness issues directly.
- There is no mention of housing construction, upgrading existing structures, or urban development activities that would classify it under 'Housing'.
- No explicit reference to emergency shelters, refugee camps, or temporary supportive housing suggests it doesn't fall under 'Transitional'.
- The focus on comprehensive outreach and shelter without explicit mention of housing sites, structural repairs, or slum upgrading makes 'Incremental' less applicable.
- There are no elements indicating community land trusts, cooperative housing, or public housing initiatives, which excludes 'Social'.
- No reference to home-rental, mortgages, rent-to-own schemes, or market-rate housing implies it's not a 'Market' initiative.
- While the activities occur in specific urban locations (Yamuna Pushta and Jama Masjid), the primary focus is on homelessness services rather than broader urban development efforts, which makes 'Urban' relevant but secondary to the primary classification.
- There are no elements related to rural areas or initiatives, so 'Rural' does not apply.",False,True,False,False,False,False,True,False
"A LA RÉALISATION DES DROITS POUR TOUS LES ENFANTS Background:  Specifieke doelstelling voor dit landenluik is: 'De rechten van kwetsbare kinderen worden versterkt, geïmplementeerd en geconsolideerd 'De bereikte directe doelgroep betreft straatkinderen, favelakinderen, kinderen in conflict met de wet en de uit het binnenland migrerende kinderen die in de aangroeiende favela's van de nieuw geïndustrialiseerde steden terechtkomen. Het ingezette partnerbestand wordt uitgebreid naar zes lokale organisaties (AMAR, CEDECA, CESAC, FAVOS DE MEL, PAMEN , REDE RIO CRIANÇA) en telt onderling complementaire specialisaties voor zowel opvang, integratie, kinderrechten sensibilisatie als beleidsbeïnvloeding. Alle partners werken tevens met de gezinnen en leefgemeenschappen rondom het kind. Integratieve processen en toenemende preventieve interventies, ingebed in de leefsfeer van het kind, worden zo opgewaardeerd in het programma. Via capaciteitsversterking wil KIYO de lokale partners doen uitgroeien tot sterke organisaties, die hun resultaten en doelstellingen behalen en kunnen behouden. KIYO biedt ondersteuning op beheersmatig vlak (institutioneel, financieel, organisationeel), op inhoudelijk vlak (kinderrechtenbenadering) en op vlak van netwerking en beleidsbeïnvloeding door het systematisch opbouwen van de vaardigheden die hiervoor nodig zijn en die leiden tot een verhoogde internationale aandacht voor kinderrechten. - General objective:  A caminho dos direitos da Criança : Op weg naar de verwerving van kinderrechten - Specific objective:  De rechten van kwetsbare kinderen worden versterkt, geïmplementeerd en geconsolideerd - Results:  1.  De familiale en sociale re -integratie van kwetsbare kinderen is verbeterd dankzij toepassing van alternatieve NGO - modellen. 2.  Kinderen en volwassenen zijn zich bewust van de rechten van het kind en de stappen die zij kunnen ondernemen om de leefomgeving en kansen van kinderen te verbeteren. 3.  Eind 2016 is een overgangsproces ingezet van een politiek van nultolerantie t.a.v kwetsbare kinderen naar een kindvriendelijke aanpak die inclusie bevordert en stapsgewijs verankerd wordt in het lokale beleid. 4.   Lokale partners zijn duurzaam georganiseerd, beheren de projecten op een efficiënte manier en staan samen sterk om de rechten van het kind te beschermen en te bevorderen. -",15160,False,False,False,False,False,False,True,False,"The given text primarily discusses initiatives aimed at enhancing the rights and integration of vulnerable children in Brazil, particularly those living in urban areas such as favelas or migrant settlements in industrialized cities. The focus is on implementing child rights through partnerships with local organizations and integrating these efforts into communities to achieve sustainable social impact. Here’s how this aligns with various classifications:

1. **Housing**: Although the text does not explicitly discuss housing construction, shelter provision, or urban development related to homes, it mentions favela children as part of the target group. This implies a connection to inadequate housing conditions typically found in informal settlements like favelas.

2. **Urban**: The activities are clearly situated within specific urban locations ('nieuw geïndustrialiseerde steden' - newly industrialized cities) where vulnerable children reside, making this classification relevant.

3. **Transitional/Incremental**: Although not explicitly described as transitional or incremental housing programs (like refugee camps or slum upgrading), the mention of 'favelakinderen' and improving integration processes can imply a form of incremental improvement within communities.

4. **Social**: The text emphasizes community land trusts, cooperative efforts with local organizations like AMAR, CEDECA, etc., to integrate children into society. This aligns closely with social housing approaches focusing on collective solutions for vulnerable populations.

5. **Other categories such as Homelessness, Market, and Rural** are not explicitly addressed in the text. The focus remains primarily on urban settings and community integration rather than temporary shelters or market-driven housing initiatives.",True,False,False,True,True,False,True,False
