text,sector_code,Housing DK,Homelessness DK,Transitional DK,Incremental DK,Social DK,Market DK,Urban DK,Rural DK,thoughts AI,Housing AI,Homelessness AI,Transitional AI,Incremental AI,Social AI,Market AI,Urban AI,Rural AI
"FIGHT FOR PEACE INTERNATIONAL Primary goal (Comic Relief): Children and young people at risk. Related issues (Comic Relief): NULL. Summary: In Mare favela, one of the most dangerous slums in Rio de Janeiro, Brazil, drug-related gun violence is the primary cause of death of young people. Key drivers for youth participation in crime and violence include poverty, low levels of education, social marginalisation, violence from state forces and armed groups, dysfunctional families, and a lack of leisure facilities. This project will extend a tried and tested approach that offers personal development, sports, education and employment opportunities and social support services to vulnerable young people in the favela, enabling young people to realise their full potential and increasing social cohesion and peace in the target communities. Full grant commitment: GBP 468 thousand.",11330,False,False,False,False,False,False,True,False,"The text describes an initiative focused on addressing issues related to crime and violence among youth in a slum area of Rio de Janeiro, Brazil. The project involves providing personal development, sports, education, employment opportunities, and social support services. However, there is no explicit mention of any activities directly related to housing provision, shelter, upgrading inadequate housing, or any other specific housing-related terms as defined in the classification criteria. Therefore, none of the expanded housing sector classes can be explicitly matched based on the provided text.",False,False,False,False,False,False,False,False
"AFFORDABLE AND SOCIAL HOUSING II Framework loan to be made available to several financial intermediaries for the funding of affordable and social housing projects and associated urban infrastructure, including social amenities, throughout South Africa. (SECTOR CODE : 41201400 - hous",43030,False,False,False,False,True,False,True,False,"The text explicitly mentions 'affordable and social housing projects,' which directly aligns with the definition for the 'Social' classification as it includes public housing and cooperative housing. Additionally, the mention of 'housing projects' fits within the broader 'Housing' category since it involves the provision of housing.",True,False,False,False,True,False,False,False
"DEVELOPENT OF TOURISTIC POTENCIAL IN THE IMERETI REGION. SUPPORT FOR THE LOCAL LABOUR MARKET. Projekt mia? na celu wzmocnienie potencja?u ekonomicznego rejonu Imereti poprzez rozwój lokalnej turystyki i popularyzacje zatrudnienia w turystyce. Rejon zasta? wybrany ze wzgl?du brak ?wiadomo?ci biznesu turystycznego w rejonie przy jednoczesnym potencjale zabytków, przyrody oraz atrakcji turystycznych a tak?e przez wzgl?d na nowe mo?liwo?ci rozwoju turystyki poprzez uruchomione w 2013 roku tanie przeloty z ró?nych krajów Europy do Kutaisi (najwi?ksze miasto rejonu Imereti). Projekt jest przemy?lany i kompleksowy. Cel ogólny zostanie zrealizowany poprzez 3 sk?adowe projektu: 1. stworzenie opisu atrakcji turystycznych rejonu Imereti wraz z mapk?. Nast?pnie stworzenie portalu tematycznego - turystucznego o rejonie Imereti oraz dystrybucja materia?ów po?ród wszystkich zainteresowanych firm, instytucji i punktów informacyjnych (dystrybucja egzemplarzy drukowanych oraz materia?ów z mo?liwo?ci? samodzielnego wydruku). Wszystkie materia?y dost?pne s? w j?zyku gruzi?skim oraz angielskim. 2. Szkolenie przewodników turystycznych rejonu. 3. Szkolenie osób dostarczaj?cych us?ugi oraz produkty, b?d?ce potencjalnym zakupem turystów - restauracje, sklepiki, noclegi, jazda konna czy lepienie tradycyjnych form gruzi?skich z gliny. Szkolenie to dotyczy?o podej?cia biznesowego do klienta, zrozumienie mechanizmów i potrzeb rynku oraz potencja?u turystycznego rejonu. Turyst?, który jest po?rednim odbiorc? tego projektu, jest turysta o ?redniej zasobno?ci portfela, nie szukaj?cy dóbr i warunków luksusowych. Dodatkowym elementem by?a realizacja 5 artyku?ów na temat rejonu Imereti oraz publikacja ich na portalu NaTemat.",33210,False,False,False,False,False,False,False,False,"The text describes a project aimed at developing the tourism potential of the Imereți region, supporting the local labor market, and enhancing economic opportunities through tourism. The project involves creating descriptions of tourist attractions, training tour guides, and providing business skills to service providers. There is no explicit mention of housing provision, shelter in emergencies, upgrading inadequate housing, or any other activities directly related to the housing sector as defined by the criteria. Therefore, none of the classifications for the housing sector can be applied based on the provided text.",False,False,False,False,False,False,False,False
"METHODS AND INSTRUMENTS FOR THE POVERTY REDUCTION , HOUSING IMPROVEMENTS AND ADJUSTMENT LAND. SOCIAL SECURITY CHARGES AND INSURANC THE PROJECT AIMS TO SUPPORT DISADVANTAGED COMMUNITIES IMPROVING THEIR CAPACITY FOR INCOME GENERATION AND TO HAVE HEALTHIER HOMES",43030,True,False,False,True,True,False,False,False,"The text explicitly mentions 'HOUSING IMPROVEMENTS,' which directly aligns with the definition of 'Housing' as it involves upgrading inadequate housing. The project's aim to support disadvantaged communities in improving their capacity for income generation and having healthier homes also supports this classification, as these are components related to enhancing living conditions through housing improvements.",True,False,False,False,False,False,False,False
"CONSTRUCTION OF 15 HOUSES FOR POOR FAMILIES IN SOUTHERN INDIA Título completo del proyecto: Construcción de 15 viviendas, para familias pobres, en el sur de la India :: Aportación del capital inicial para la construcción de 15 viviendas para familias de las denominadas   clases bajas   en el taluk (municipios agrupados) de Haliyal, distrito de Uttara Kannada, Estado de Karnataka, India. Con este capital inicial (18,19 % del presupuesto total) del que carecen por completo estas familias, se puede iniciar la obra de la vivienda, que es requisito del Gobierno del Estado de Karnataka para acceder a otra subvención de mayor cuantía (68,18 % del coste de la vivienda), y la propia contribución de los beneficiarios con su trabajo (13,63 % aproximadamente del presupuesto).",16040,True,False,False,False,False,False,False,True,"The text explicitly describes the 'construction of 15 houses for poor families' in Southern India. This directly matches the definition provided for the 'Housing' classification, which includes the construction of housing as an explicit activity. The project title and description clearly focus on providing housing to low-income families by constructing new homes, fulfilling the criteria for this classification.",True,False,False,False,False,False,False,False
"MEDICAL AND PHYSIOLOGICAL ASSISTANCE FOR TRANSMIGRATED POPULATION, VICTIM OF VIOLENCE IN MEXICO. Contribuir a la mejora de la situación médica y humanitaria de la población transmigrante victima de violencia en México, proporcionando asistencia médica de calidad, priorizando la población migrante más vulnerable y ampliando la atención a las estaciones de mgiración, solicitantes de condición de refugio y población que no acude a los albergues.",12220,False,False,False,False,False,False,False,False,"The text describes providing medical and physiological assistance to a transmigrated population that is a victim of violence in Mexico. It mentions improving the medical and humanitarian situation, offering quality medical assistance, prioritizing vulnerable migrant populations, and expanding attention at migration stations for asylum seekers and those not using shelters. There are no explicit references to any activities directly related to housing provision, shelter upgrading, or specific types of housing services as defined by the expanded definition of the housing sector. Therefore, none of the classifications can be assigned based on the provided text.",False,False,False,False,False,False,False,False
OWN CALL FOR PROPOSALS. PROJECT: COLLABORATION IN IMPROVING THE HABITAT OF NDJORÉ III Estudiar las posibles mejoras y ampliaciones de las viviendas resolviendo problemas de salubridad y poca durabilidad. Censar a la población. Valorar la integridad constructiva de las 83 casas autoconstruidas y proponer mejoras. Investigación de las técnicas locales para elaborar las propuestas de un falso techo que mejore el confort térmico en las viviendas. Construir e instalar 2 prototipos.,16040,True,False,False,False,False,False,False,False,"The text explicitly mentions 'mejoras y ampliaciones de las viviendas' (improvements and expansions of the housing), which directly relates to upgrading inadequate housing. Additionally, it discusses resolving problems related to health ('salubridad') and durability in these homes, as well as evaluating the structural integrity of 83 self-built houses and proposing improvements. These activities align with the definition for 'Incremental' due to their focus on slum upgrading and housing structural repairs. The text does not explicitly mention any other categories such as homelessness, transitional housing, social housing, market-rate housing, or specific urban/rural locations.",False,False,False,True,False,False,False,False
SHELTER AND URBAN SERVICES FOR VULNERABLE SYRIAN IDPS The program puts into action the decision of the Federal Council to implement the international cooperation in the field of migration as described in the report IMZ (Internationale Migrationszusammenarbeit) of February 2011. It will fund activities of the Federal Office for Migration (FOM) aiming to defend Swiss interests (basically in the field of return)  and to promote coherent migration policies in the countries of origin of asylum seekers.,72010,False,False,True,False,False,False,True,False,"The text describes a program related to 'shelter' for Syrian IDPs, which suggests an involvement with housing or shelter provision. However, it does not explicitly mention any specific type of housing activity such as construction, upgrading, or emergency shelters that would fit the definitions provided. The term 'urban services' is mentioned but without explicit reference to activities in specific urban locations related to housing. Therefore, there are no explicit matches for any of the defined classes.",False,False,False,False,False,False,False,False
COMPREHENSIVE DEVELOPMENT OF MARGINAL COMMUNITIES IN DELHI - GOOD NEIGHBOUR PROJECT 2013 To provide comprehensive outreach and shelter for the homeless of Delhi in two areas - Yamuna Pushta (for men) and Jama Masjid (for single women) - by providing psychosocial care and building awareness of and access to basic rights and public programs.,16010,False,True,False,False,False,False,True,False,"The text explicitly mentions 'providing comprehensive outreach and shelter for the homeless of Delhi,' which directly aligns with the definition of 'Homelessness.' The specific mention of providing shelter in areas like Yamuna Pushta and Jama Masjid further supports this classification. There is no explicit mention of transitional shelters, incremental housing services, or any other categories defined under the expanded housing sector classifications.",False,True,False,False,False,False,False,False
"A LA RÉALISATION DES DROITS POUR TOUS LES ENFANTS Background:  Specifieke doelstelling voor dit landenluik is: 'De rechten van kwetsbare kinderen worden versterkt, geïmplementeerd en geconsolideerd 'De bereikte directe doelgroep betreft straatkinderen, favelakinderen, kinderen in conflict met de wet en de uit het binnenland migrerende kinderen die in de aangroeiende favela's van de nieuw geïndustrialiseerde steden terechtkomen. Het ingezette partnerbestand wordt uitgebreid naar zes lokale organisaties (AMAR, CEDECA, CESAC, FAVOS DE MEL, PAMEN , REDE RIO CRIANÇA) en telt onderling complementaire specialisaties voor zowel opvang, integratie, kinderrechten sensibilisatie als beleidsbeïnvloeding. Alle partners werken tevens met de gezinnen en leefgemeenschappen rondom het kind. Integratieve processen en toenemende preventieve interventies, ingebed in de leefsfeer van het kind, worden zo opgewaardeerd in het programma. Via capaciteitsversterking wil KIYO de lokale partners doen uitgroeien tot sterke organisaties, die hun resultaten en doelstellingen behalen en kunnen behouden. KIYO biedt ondersteuning op beheersmatig vlak (institutioneel, financieel, organisationeel), op inhoudelijk vlak (kinderrechtenbenadering) en op vlak van netwerking en beleidsbeïnvloeding door het systematisch opbouwen van de vaardigheden die hiervoor nodig zijn en die leiden tot een verhoogde internationale aandacht voor kinderrechten. - General objective:  A caminho dos direitos da Criança : Op weg naar de verwerving van kinderrechten - Specific objective:  De rechten van kwetsbare kinderen worden versterkt, geïmplementeerd en geconsolideerd - Results:  1.  De familiale en sociale re -integratie van kwetsbare kinderen is verbeterd dankzij toepassing van alternatieve NGO - modellen. 2.  Kinderen en volwassenen zijn zich bewust van de rechten van het kind en de stappen die zij kunnen ondernemen om de leefomgeving en kansen van kinderen te verbeteren. 3.  Eind 2016 is een overgangsproces ingezet van een politiek van nultolerantie t.a.v kwetsbare kinderen naar een kindvriendelijke aanpak die inclusie bevordert en stapsgewijs verankerd wordt in het lokale beleid. 4.   Lokale partners zijn duurzaam georganiseerd, beheren de projecten op een efficiënte manier en staan samen sterk om de rechten van het kind te beschermen en te bevorderen. -",15160,False,False,False,False,False,False,True,False,"The text describes a program focused on the rights of vulnerable children in urban settings, specifically mentioning 'favela-kinderen' and 'nieuw geïndustrialiseerde steden,' which indicates activities are taking place in specific urban locations. The description does not explicitly mention any housing-related terms such as provision of shelter, construction of housing, or upgrading inadequate housing. Instead, it focuses on the integration and rights awareness for children in vulnerable situations. Therefore, based on the explicit textual evidence provided, only the 'Urban' classification is applicable.",False,False,False,False,False,False,True,False
