text,sector_code,Housing DK,Homelessness DK,Transitional DK,Incremental DK,Social DK,Market DK,Urban DK,Rural DK,thoughts AI,Housing AI,Homelessness AI,Transitional AI,Incremental AI,Social AI,Market AI,Urban AI,Rural AI
"FIGHT FOR PEACE INTERNATIONAL Primary goal (Comic Relief): Children and young people at risk. Related issues (Comic Relief): NULL. Summary: In Mare favela, one of the most dangerous slums in Rio de Janeiro, Brazil, drug-related gun violence is the primary cause of death of young people. Key drivers for youth participation in crime and violence include poverty, low levels of education, social marginalisation, violence from state forces and armed groups, dysfunctional families, and a lack of leisure facilities. This project will extend a tried and tested approach that offers personal development, sports, education and employment opportunities and social support services to vulnerable young people in the favela, enabling young people to realise their full potential and increasing social cohesion and peace in the target communities. Full grant commitment: GBP 468 thousand.",11330,False,False,False,False,False,False,True,False,"The activity titled 'FIGHT FOR PEACE INTERNATIONAL' with its description focuses on addressing youth at risk in one of Rio de Janeiro's dangerous slums by offering personal development, sports, education, employment opportunities, and social support services. The goal is to enable young people to realize their full potential and increase social cohesion and peace in the community. Key aspects include tackling poverty, low levels of education, social marginalization, violence from state forces and armed groups, dysfunctional families, and a lack of leisure facilities.

The activity does not explicitly mention any housing-related terms such as construction, provision of shelter, or upgrading inadequate housing that would directly classify it under the 'Housing' category. There is no mention of homelessness shelters or tents for the homeless, which rules out the 'Homelessness' classification. Similarly, there are no references to transitional arrangements like emergency shelters or refugee camps, so 'Transitional' does not apply.

The description lacks any explicit reference to housing sites, slum upgrading, or structural repairs that would fall under 'Incremental'. There is no mention of community land trusts, cooperative housing, or public housing initiatives that would qualify it as 'Social' housing. Market-related terms like home-rental, mortgages, or market-rate housing are also absent, excluding the 'Market' classification.

The activity does take place in an urban setting, specifically a favela in Rio de Janeiro, which is an urban location characterized by poverty and high crime rates. Therefore, it fits the definition for the 'Urban' category as activities are explicitly described to occur in this specific urban context.",False,False,False,False,False,False,True,False
"AFFORDABLE AND SOCIAL HOUSING II Framework loan to be made available to several financial intermediaries for the funding of affordable and social housing projects and associated urban infrastructure, including social amenities, throughout South Africa. (SECTOR CODE : 41201400 - hous",43030,False,False,False,False,True,False,True,False,"The activity title and description mention 'affordable and social housing projects,' which directly relates to both 'Housing' and 'Social' classifications based on the definitions provided. The inclusion of 'associated urban infrastructure, including social amenities' indicates that this project is situated within an urban context, aligning it with the 'Urban' classification as well. The mention of 'South Africa' implies a specific geographical location but does not directly classify it under 'Rural,' as there is no explicit indication that the activities are in rural areas. There is no mention or implication of homelessness, transitional housing, incremental improvements, or market-specific activities such as mortgages or rent-to-own schemes, so these classifications do not apply.",True,False,False,False,True,False,True,False
"DEVELOPENT OF TOURISTIC POTENCIAL IN THE IMERETI REGION. SUPPORT FOR THE LOCAL LABOUR MARKET. Projekt mia? na celu wzmocnienie potencja?u ekonomicznego rejonu Imereti poprzez rozwój lokalnej turystyki i popularyzacje zatrudnienia w turystyce. Rejon zasta? wybrany ze wzgl?du brak ?wiadomo?ci biznesu turystycznego w rejonie przy jednoczesnym potencjale zabytków, przyrody oraz atrakcji turystycznych a tak?e przez wzgl?d na nowe mo?liwo?ci rozwoju turystyki poprzez uruchomione w 2013 roku tanie przeloty z ró?nych krajów Europy do Kutaisi (najwi?ksze miasto rejonu Imereti). Projekt jest przemy?lany i kompleksowy. Cel ogólny zostanie zrealizowany poprzez 3 sk?adowe projektu: 1. stworzenie opisu atrakcji turystycznych rejonu Imereti wraz z mapk?. Nast?pnie stworzenie portalu tematycznego - turystucznego o rejonie Imereti oraz dystrybucja materia?ów po?ród wszystkich zainteresowanych firm, instytucji i punktów informacyjnych (dystrybucja egzemplarzy drukowanych oraz materia?ów z mo?liwo?ci? samodzielnego wydruku). Wszystkie materia?y dost?pne s? w j?zyku gruzi?skim oraz angielskim. 2. Szkolenie przewodników turystycznych rejonu. 3. Szkolenie osób dostarczaj?cych us?ugi oraz produkty, b?d?ce potencjalnym zakupem turystów - restauracje, sklepiki, noclegi, jazda konna czy lepienie tradycyjnych form gruzi?skich z gliny. Szkolenie to dotyczy?o podej?cia biznesowego do klienta, zrozumienie mechanizmów i potrzeb rynku oraz potencja?u turystycznego rejonu. Turyst?, który jest po?rednim odbiorc? tego projektu, jest turysta o ?redniej zasobno?ci portfela, nie szukaj?cy dóbr i warunków luksusowych. Dodatkowym elementem by?a realizacja 5 artyku?ów na temat rejonu Imereti oraz publikacja ich na portalu NaTemat.",33210,False,False,False,False,False,False,False,False,"The activity title and description focus on the development of tourism potential in the Imereti region, which is related to economic enhancement through tourism and labor market support. The project aims to leverage regional assets like historical sites and natural beauty, alongside newly available travel options. The components involve creating a tourist guide for the region, establishing an online portal, distributing materials, training tour guides, and providing business-oriented training to local service providers.

Upon reviewing these descriptions against the classes:
- **Housing**: There is no mention of housing provision or related activities in the description.
- **Homelessness**: The text does not discuss any shelters for homeless individuals.
- **Transitional**: No reference is made to emergency, refugee, or temporary housing situations.
- **Incremental**: Although there are efforts towards regional development, these do not specifically involve slum upgrading or neighborhood integration as defined by incremental class.
- **Social**: There is no mention of community land trusts, cooperative housing, or public housing projects.
- **Market**: The focus on tourism and business development implies market activity, especially in training service providers to meet tourist needs, but this does not strictly align with definitions like home rentals or mortgages.
- **Urban**: While there is a regional focus, specific activities within urban locations are not explicitly detailed.
- **Rural**: The region of Imereti could be rural; however, the description does not explicitly state that the activities are conducted in rural settings. It mentions local attractions and historical sites without specifying whether these are urban or rural.

Given this analysis, there's a slight overlap with market-related activities due to the economic focus on tourism but no clear alignment with any specific class provided for housing sectors.",False,False,False,False,False,False,False,False
"METHODS AND INSTRUMENTS FOR THE POVERTY REDUCTION , HOUSING IMPROVEMENTS AND ADJUSTMENT LAND. SOCIAL SECURITY CHARGES AND INSURANC THE PROJECT AIMS TO SUPPORT DISADVANTAGED COMMUNITIES IMPROVING THEIR CAPACITY FOR INCOME GENERATION AND TO HAVE HEALTHIER HOMES",43030,True,False,False,True,True,False,False,False,"The activity description mentions 'HOUSING IMPROVEMENTS,' which aligns with the 'Housing' class as it involves upgrading inadequate housing. The mention of 'ADJUSTMENT LAND' suggests some focus on urban development, fitting the 'Urban' classification. Additionally, since this is in an urban context and aims at supporting disadvantaged communities, the 'Social' class may also apply due to its potential alignment with community-based initiatives like slum upgrading or improving access to services for low-income groups. The activity doesn't explicitly mention homelessness shelters, transitional housing, incremental development specifics, market-oriented strategies, or rural settings.",True,False,False,False,True,False,True,False
"CONSTRUCTION OF 15 HOUSES FOR POOR FAMILIES IN SOUTHERN INDIA Título completo del proyecto: Construcción de 15 viviendas, para familias pobres, en el sur de la India :: Aportación del capital inicial para la construcción de 15 viviendas para familias de las denominadas   clases bajas   en el taluk (municipios agrupados) de Haliyal, distrito de Uttara Kannada, Estado de Karnataka, India. Con este capital inicial (18,19 % del presupuesto total) del que carecen por completo estas familias, se puede iniciar la obra de la vivienda, que es requisito del Gobierno del Estado de Karnataka para acceder a otra subvención de mayor cuantía (68,18 % del coste de la vivienda), y la propia contribución de los beneficiarios con su trabajo (13,63 % aproximadamente del presupuesto).",16040,True,False,False,False,False,False,False,True,"The activity described involves the construction of low-cost houses for poor families in Southern India. The text explicitly mentions 'construcción de 15 viviendas' which directly relates to providing housing infrastructure. This aligns with the definition under the class 'Housing', as it pertains to the construction of housing units. Additionally, since this activity is taking place in a specific rural location, namely Uttara Kannada district in Karnataka, India, it also fits within the 'Rural' classification. There are no explicit references to homelessness, transitional housing (like emergency or temporary shelters), incremental housing initiatives, social housing models (such as community land trusts or cooperative housing), market-rate activities, or specific urban location-based projects.",True,False,False,False,False,False,False,True
"MEDICAL AND PHYSIOLOGICAL ASSISTANCE FOR TRANSMIGRATED POPULATION, VICTIM OF VIOLENCE IN MEXICO. Contribuir a la mejora de la situación médica y humanitaria de la población transmigrante victima de violencia en México, proporcionando asistencia médica de calidad, priorizando la población migrante más vulnerable y ampliando la atención a las estaciones de mgiración, solicitantes de condición de refugio y población que no acude a los albergues.",12220,False,False,False,False,False,False,False,False,"The activity title and description provided focus on providing medical and physiological assistance to a transmigrated population that has been victims of violence in Mexico. The key elements mentioned include improving the medical and humanitarian situation for this population, prioritizing vulnerable migrants, and expanding attention to migration stations and populations not attending shelters. This does not explicitly mention any activities related to housing provision or shelter directly (such as construction, upgrading, or emergency shelters). However, it includes reference to 'población que no acude a los albergues' which indirectly touches upon the aspect of people who do not use shelters, potentially linking to homelessness. None of the other categories such as transitional, incremental, social, market, urban, or rural are explicitly addressed in this text.",False,True,False,False,False,False,False,False
OWN CALL FOR PROPOSALS. PROJECT: COLLABORATION IN IMPROVING THE HABITAT OF NDJORÉ III Estudiar las posibles mejoras y ampliaciones de las viviendas resolviendo problemas de salubridad y poca durabilidad. Censar a la población. Valorar la integridad constructiva de las 83 casas autoconstruidas y proponer mejoras. Investigación de las técnicas locales para elaborar las propuestas de un falso techo que mejore el confort térmico en las viviendas. Construir e instalar 2 prototipos.,16040,True,False,False,False,False,False,False,False,"The activity title and description pertain to a project focused on improving the habitat of NDJORÉ III, specifically targeting low-cost housing through various means such as studying improvements, evaluating construction integrity, and proposing enhancements for health and durability issues in existing structures. The mention of 'low-cost housing' directly ties to the provision of more affordable living spaces, which aligns with the 'Housing' class definition that includes upgrading inadequate housing and related activities. There is no specific mention or focus on homelessness, transitional shelters, incremental housing services, social housing models like community land trusts or cooperatives, market-rate solutions, urban locations, or rural activities. Therefore, other classifications seem less relevant based on the provided text.",True,False,False,False,False,False,False,False
SHELTER AND URBAN SERVICES FOR VULNERABLE SYRIAN IDPS The program puts into action the decision of the Federal Council to implement the international cooperation in the field of migration as described in the report IMZ (Internationale Migrationszusammenarbeit) of February 2011. It will fund activities of the Federal Office for Migration (FOM) aiming to defend Swiss interests (basically in the field of return)  and to promote coherent migration policies in the countries of origin of asylum seekers.,72010,False,False,True,False,False,False,True,False,"The activity title and description mention 'SHELTER AND URBAN SERVICES FOR VULNERABLE SYRIAN IDPs' which suggests a focus on providing shelter, likely temporary or emergency, for Internally Displaced Persons (IDPs) in urban settings. This aligns with the class definitions as follows: 

1. **Transitional**: The mention of 'shelter' for vulnerable populations may imply emergency shelters or temporary supportive housing, fitting the transitional category.
2. **Urban**: The phrase 'urban services' indicates that these activities are taking place in an urban setting, which matches the urban class definition.

The description also mentions funding activities aimed at defending Swiss interests and promoting migration policies, but this does not directly relate to any of the housing sector classes defined above. There is no explicit mention of homelessness shelters, incremental housing services like slum upgrading or neighborhood integration, social housing forms such as community land trusts or cooperative housing, market-related activities like mortgages or rent-to-own schemes, nor specifically rural-focused activities.",False,False,True,False,False,False,True,False
COMPREHENSIVE DEVELOPMENT OF MARGINAL COMMUNITIES IN DELHI - GOOD NEIGHBOUR PROJECT 2013 To provide comprehensive outreach and shelter for the homeless of Delhi in two areas - Yamuna Pushta (for men) and Jama Masjid (for single women) - by providing psychosocial care and building awareness of and access to basic rights and public programs.,16010,False,True,False,False,False,False,True,False,"The activity title and description mention comprehensive development aimed at providing outreach and shelter for the homeless in specific urban areas of Delhi, Yamuna Pushta and Jama Masjid. The provision of shelter implies involvement with housing-related activities specifically targeted at those without homes. Additionally, there is an emphasis on psychosocial care and awareness building about rights and public programs, indicating a broader social support framework that typically aligns with 'Social' class initiatives focused on community welfare. Given the location (Delhi) and focus areas (homeless communities), it also fits within the 'Urban' classification due to its specific urban setting. However, the primary aim seems to be addressing homelessness directly by providing shelter. Therefore, the classifications that seem most applicable are 'Homelessness,' for targeting the homeless directly with shelters; 'Social,' for the comprehensive community support and awareness aspect; and 'Urban,' given the activity's location in Delhi.",False,True,False,False,True,False,True,False
"A LA RÉALISATION DES DROITS POUR TOUS LES ENFANTS Background:  Specifieke doelstelling voor dit landenluik is: 'De rechten van kwetsbare kinderen worden versterkt, geïmplementeerd en geconsolideerd 'De bereikte directe doelgroep betreft straatkinderen, favelakinderen, kinderen in conflict met de wet en de uit het binnenland migrerende kinderen die in de aangroeiende favela's van de nieuw geïndustrialiseerde steden terechtkomen. Het ingezette partnerbestand wordt uitgebreid naar zes lokale organisaties (AMAR, CEDECA, CESAC, FAVOS DE MEL, PAMEN , REDE RIO CRIANÇA) en telt onderling complementaire specialisaties voor zowel opvang, integratie, kinderrechten sensibilisatie als beleidsbeïnvloeding. Alle partners werken tevens met de gezinnen en leefgemeenschappen rondom het kind. Integratieve processen en toenemende preventieve interventies, ingebed in de leefsfeer van het kind, worden zo opgewaardeerd in het programma. Via capaciteitsversterking wil KIYO de lokale partners doen uitgroeien tot sterke organisaties, die hun resultaten en doelstellingen behalen en kunnen behouden. KIYO biedt ondersteuning op beheersmatig vlak (institutioneel, financieel, organisationeel), op inhoudelijk vlak (kinderrechtenbenadering) en op vlak van netwerking en beleidsbeïnvloeding door het systematisch opbouwen van de vaardigheden die hiervoor nodig zijn en die leiden tot een verhoogde internationale aandacht voor kinderrechten. - General objective:  A caminho dos direitos da Criança : Op weg naar de verwerving van kinderrechten - Specific objective:  De rechten van kwetsbare kinderen worden versterkt, geïmplementeerd en geconsolideerd - Results:  1.  De familiale en sociale re -integratie van kwetsbare kinderen is verbeterd dankzij toepassing van alternatieve NGO - modellen. 2.  Kinderen en volwassenen zijn zich bewust van de rechten van het kind en de stappen die zij kunnen ondernemen om de leefomgeving en kansen van kinderen te verbeteren. 3.  Eind 2016 is een overgangsproces ingezet van een politiek van nultolerantie t.a.v kwetsbare kinderen naar een kindvriendelijke aanpak die inclusie bevordert en stapsgewijs verankerd wordt in het lokale beleid. 4.   Lokale partners zijn duurzaam georganiseerd, beheren de projecten op een efficiënte manier en staan samen sterk om de rechten van het kind te beschermen en te bevorderen. -",15160,False,False,False,False,False,False,True,False,"The activity description focuses on the rights of vulnerable children in urban settings, particularly targeting street children, favela children, and others within rapidly growing industrialized cities. The text mentions specific urban locations like 'favelas' and refers to efforts to integrate and reintegrate these children into their communities, indicating an urban context. It discusses the strengthening, implementation, and consolidation of rights for these children through local organizations. Although housing or shelter is not explicitly mentioned, the involvement in community and family reintegration indirectly relates to improving living conditions which can be linked to the housing sector's broader definition involving upgrading inadequate housing or providing basic services. The focus on urban areas (specifically mentioning favelas) suggests a classification under 'Urban.' There are no explicit mentions of homelessness shelters, transitional refugee accommodations, incremental slum upgrades, social housing models like community land trusts, or market-related aspects such as mortgages, thus excluding those classifications.",False,False,False,False,False,False,True,False
