text,sector_code,Housing DK,Homelessness DK,Transitional DK,Incremental DK,Social DK,Market DK,Urban DK,Rural DK,thoughts AI,Housing AI,Homelessness AI,Transitional AI,Incremental AI,Social AI,Market AI,Urban AI,Rural AI
"FIGHT FOR PEACE INTERNATIONAL Primary goal (Comic Relief): Children and young people at risk. Related issues (Comic Relief): NULL. Summary: In Mare favela, one of the most dangerous slums in Rio de Janeiro, Brazil, drug-related gun violence is the primary cause of death of young people. Key drivers for youth participation in crime and violence include poverty, low levels of education, social marginalisation, violence from state forces and armed groups, dysfunctional families, and a lack of leisure facilities. This project will extend a tried and tested approach that offers personal development, sports, education and employment opportunities and social support services to vulnerable young people in the favela, enabling young people to realise their full potential and increasing social cohesion and peace in the target communities. Full grant commitment: GBP 468 thousand.",11330,False,False,False,False,False,False,True,False,"The activity title and description provided focus on addressing issues related to youth participation in crime and violence within a favela, which is an urban settlement often characterized by informal housing. The project involves providing personal development, sports, education, employment opportunities, and social support services, aimed at fostering social cohesion and peace.

1. **Housing**: The description does not explicitly mention the provision of housing or shelter in any form. Thus, it doesn't meet the criteria for this classification.

2. **Homelessness**: There is no mention of tents, encampments, or shelters specifically for the homeless. Therefore, it does not fit into this category.

3. **Transitional**: The description does not refer to emergency shelters, refugee shelters, camps, or temporary supportive housing, so it's not relevant here.

4. **Incremental**: There are no explicit mentions of slum upgrading, structural repairs, or neighborhood integration directly related to housing improvements in the text.

5. **Social**: While social support services are mentioned, there is no reference to community land trusts, cooperative housing, or public housing models specifically.

6. **Market**: The activity does not address home-rental, mortgages, rent-to-own housing, or market-rate housing solutions.

7. **Urban**: The project is clearly based in an urban setting - the Mare favela in Rio de Janeiro, which fits the definition of activities occurring in a specific urban location.

8. **Rural**: The focus on an urban slum does not correspond with rural activities.

Based on this analysis, the classification that best matches the description is 'Urban' due to its explicit mention and context within Rio de Janeiro.",False,False,False,False,False,False,True,False
"AFFORDABLE AND SOCIAL HOUSING II Framework loan to be made available to several financial intermediaries for the funding of affordable and social housing projects and associated urban infrastructure, including social amenities, throughout South Africa. (SECTOR CODE : 41201400 - hous",43030,False,False,False,False,True,False,True,False,"The activity title and description focus on a framework loan aimed at funding affordable and social housing projects along with urban infrastructure in South Africa. This aligns well with the 'Social' class as it explicitly mentions social housing. The reference to affordable housing also corresponds to aspects of 'Housing', as it is about providing financial resources for housing solutions. Furthermore, since this initiative targets several regions within South Africa and includes urban infrastructure development, it fits the 'Urban' category due to its focus on activities in specific urban areas. There are no mentions that would categorize this activity under 'Homelessness', 'Transitional', 'Incremental', or 'Market'. The context is not focused on rural settings, so 'Rural' does not apply.",True,False,False,False,True,False,True,False
"DEVELOPENT OF TOURISTIC POTENCIAL IN THE IMERETI REGION. SUPPORT FOR THE LOCAL LABOUR MARKET. Projekt mia? na celu wzmocnienie potencja?u ekonomicznego rejonu Imereti poprzez rozwój lokalnej turystyki i popularyzacje zatrudnienia w turystyce. Rejon zasta? wybrany ze wzgl?du brak ?wiadomo?ci biznesu turystycznego w rejonie przy jednoczesnym potencjale zabytków, przyrody oraz atrakcji turystycznych a tak?e przez wzgl?d na nowe mo?liwo?ci rozwoju turystyki poprzez uruchomione w 2013 roku tanie przeloty z ró?nych krajów Europy do Kutaisi (najwi?ksze miasto rejonu Imereti). Projekt jest przemy?lany i kompleksowy. Cel ogólny zostanie zrealizowany poprzez 3 sk?adowe projektu: 1. stworzenie opisu atrakcji turystycznych rejonu Imereti wraz z mapk?. Nast?pnie stworzenie portalu tematycznego - turystucznego o rejonie Imereti oraz dystrybucja materia?ów po?ród wszystkich zainteresowanych firm, instytucji i punktów informacyjnych (dystrybucja egzemplarzy drukowanych oraz materia?ów z mo?liwo?ci? samodzielnego wydruku). Wszystkie materia?y dost?pne s? w j?zyku gruzi?skim oraz angielskim. 2. Szkolenie przewodników turystycznych rejonu. 3. Szkolenie osób dostarczaj?cych us?ugi oraz produkty, b?d?ce potencjalnym zakupem turystów - restauracje, sklepiki, noclegi, jazda konna czy lepienie tradycyjnych form gruzi?skich z gliny. Szkolenie to dotyczy?o podej?cia biznesowego do klienta, zrozumienie mechanizmów i potrzeb rynku oraz potencja?u turystycznego rejonu. Turyst?, który jest po?rednim odbiorc? tego projektu, jest turysta o ?redniej zasobno?ci portfela, nie szukaj?cy dóbr i warunków luksusowych. Dodatkowym elementem by?a realizacja 5 artyku?ów na temat rejonu Imereti oraz publikacja ich na portalu NaTemat.",33210,False,False,False,False,False,False,False,False,"The provided activity title and description focus on the development of tourism potential in the Imery region, support for the local labor market, creation of a tourist guide and website, training of tour guides and service providers, and promoting the economic benefits of tourism. The primary aim is to enhance the economic potential through tourism by leveraging natural and historical attractions and new opportunities like increased air travel connectivity. This activity centers on aspects such as regional development, tourism infrastructure, job creation in tourism, and promotion of local services.

Upon reviewing each class based on their definitions:
- **Housing**: The text does not mention any housing-related activities, construction, or policy.
- **Homelessness**: There is no reference to shelters for the homeless or similar facilities.
- **Transitional**: Emergency or temporary shelters are not mentioned.
- ",False,False,False,False,False,False,False,False
"METHODS AND INSTRUMENTS FOR THE POVERTY REDUCTION , HOUSING IMPROVEMENTS AND ADJUSTMENT LAND. SOCIAL SECURITY CHARGES AND INSURANC THE PROJECT AIMS TO SUPPORT DISADVANTAGED COMMUNITIES IMPROVING THEIR CAPACITY FOR INCOME GENERATION AND TO HAVE HEALTHIER HOMES",43030,True,False,False,True,True,False,False,False,"The activity title and description mention 'urban development and management,' which suggests relevance to the 'Urban' class. The text also refers to 'housing improvements,' indicating a potential match with the 'Housing' class. Additionally, the focus on supporting disadvantaged communities in improving their housing conditions aligns with aspects of 'Social' housing initiatives, such as community land trusts or cooperative housing. There is no explicit mention of homelessness, transitional shelters, incremental housing services, market-rate housing activities, or rural settings, so these classes do not seem to match.",True,False,False,False,True,False,True,False
"CONSTRUCTION OF 15 HOUSES FOR POOR FAMILIES IN SOUTHERN INDIA Título completo del proyecto: Construcción de 15 viviendas, para familias pobres, en el sur de la India :: Aportación del capital inicial para la construcción de 15 viviendas para familias de las denominadas   clases bajas   en el taluk (municipios agrupados) de Haliyal, distrito de Uttara Kannada, Estado de Karnataka, India. Con este capital inicial (18,19 % del presupuesto total) del que carecen por completo estas familias, se puede iniciar la obra de la vivienda, que es requisito del Gobierno del Estado de Karnataka para acceder a otra subvención de mayor cuantía (68,18 % del coste de la vivienda), y la propia contribución de los beneficiarios con su trabajo (13,63 % aproximadamente del presupuesto).",16040,True,False,False,False,False,False,False,True,"The activity description provided involves the construction of houses for poor families in Southern India. The explicit mention of 'construction of 15 houses' falls directly under the category of 'Housing', as it is about providing housing solutions to underserved populations. Additionally, the location being specified as 'Southern India', particularly in rural regions like Uttara Kannada, aligns with activities classified under 'Rural'. There are no mentions of homelessness, transitional housing (like refugee camps or temporary shelters), or any urban-specific settings that would classify it otherwise. The activity does not describe any form of community land trusts, cooperative housing, public housing, or other social housing arrangements, nor does it deal with market-oriented solutions such as mortgages or rent-to-own schemes. Therefore, the relevant classifications for this description are 'Housing' and 'Rural'.",True,False,False,False,False,False,False,True
"MEDICAL AND PHYSIOLOGICAL ASSISTANCE FOR TRANSMIGRATED POPULATION, VICTIM OF VIOLENCE IN MEXICO. Contribuir a la mejora de la situación médica y humanitaria de la población transmigrante victima de violencia en México, proporcionando asistencia médica de calidad, priorizando la población migrante más vulnerable y ampliando la atención a las estaciones de mgiración, solicitantes de condición de refugio y población que no acude a los albergues.",12220,False,False,False,False,False,False,False,False,"The activity title and description provided focus on providing medical assistance to a transmigrated population affected by violence in Mexico. The key elements mentioned include improving the medical and humanitarian situation, offering quality medical aid, prioritizing vulnerable migrant populations, expanding attention to migration stations, asylum seekers, and those not attending shelters.

Breaking it down:
- There is no explicit mention of housing, provision of shelter, or housing-related activities such as upgrading inadequate housing or construction.
- The description does not explicitly discuss homelessness issues like tents for the homeless, encampments, or shelters specifically meant for the homeless.
- It mentions assistance provided at migration stations and to those who do not attend shelters. This could hint at a transitional aspect due to its focus on temporary accommodations (shelters) but lacks explicit references to emergency or refugee-specific shelters.
- There's no mention of incremental housing activities like slum upgrading or structural repairs.
- The activity doesn't explicitly describe social, market, urban, or rural housing initiatives. While it mentions migration stations and those not attending shelters, these are more related to the transitional aspect rather than directly indicating any specific housing class.

Therefore, based on the explicit criteria for classification, this text primarily aligns with 'Transitional' due to its reference to temporary arrangements like migration stations and aid to individuals who do not use permanent shelter facilities. The other categories lack sufficient evidence in the provided description.",False,False,True,False,False,False,False,False
OWN CALL FOR PROPOSALS. PROJECT: COLLABORATION IN IMPROVING THE HABITAT OF NDJORÉ III Estudiar las posibles mejoras y ampliaciones de las viviendas resolviendo problemas de salubridad y poca durabilidad. Censar a la población. Valorar la integridad constructiva de las 83 casas autoconstruidas y proponer mejoras. Investigación de las técnicas locales para elaborar las propuestas de un falso techo que mejore el confort térmico en las viviendas. Construir e instalar 2 prototipos.,16040,True,False,False,False,False,False,False,False,"The activity title and description focus on improving the habitat of a community by studying potential improvements and expansions for housing, addressing health issues, durability problems, and comfort enhancements such as thermal insulation using local techniques. The project involves censusing the population, evaluating the structural integrity of self-constructed houses, proposing enhancements, and building prototypes. This aligns with several categories from our classification scheme:

1. **Housing**: The project explicitly deals with improving housing by studying potential improvements, evaluating house conditions, and making upgrades to enhance living standards.
2. **Incremental**: The activity includes slum upgrading efforts, such as resolving health issues and constructing prototypes, which are typical elements of incremental approaches in the housing sector.
3. **Urban**: Although not explicitly mentioning a specific urban location, the focus on improving housing conditions for an existing community suggests that this could be situated in an urban context, especially considering the structured nature of the intervention (e.g., censusing population and constructing prototypes). However, without clear confirmation, this classification is less certain compared to Housing and Incremental.

Other classifications such as Homelessness, Transitional, Social, Market, or Rural do not match because there is no mention of tents for the homeless, refugee-related activities, community land trusts, cooperative housing, market-rate housing dynamics, or specific rural settings. Hence, these categories are excluded.",True,False,False,True,False,False,False,False
SHELTER AND URBAN SERVICES FOR VULNERABLE SYRIAN IDPS The program puts into action the decision of the Federal Council to implement the international cooperation in the field of migration as described in the report IMZ (Internationale Migrationszusammenarbeit) of February 2011. It will fund activities of the Federal Office for Migration (FOM) aiming to defend Swiss interests (basically in the field of return)  and to promote coherent migration policies in the countries of origin of asylum seekers.,72010,False,False,True,False,False,False,True,False,"The given activity description pertains to providing shelter and urban services for Syrian internally displaced persons (IDPs). This suggests involvement with housing or shelter provision, specifically within an urban context as it mentions 'urban services'. The focus on vulnerable individuals, particularly IDPs, indicates a likely connection to transitional solutions due to the nature of displacement. There's no mention of homelessness directly through terms like tents or encampments for the homeless. Similarly, there is no explicit reference to incremental housing activities such as slum upgrading or structural repairs. Social housing (like community land trusts or public housing) and market-related aspects (mortgages, home-rental, etc.) are not mentioned either. The urban focus of the activity suggests an 'urban' classification due to its emphasis on urban services. The transitional nature is indicated by the provision of shelter for IDPs, which aligns with emergency shelters or temporary supportive housing.",False,False,True,False,False,False,True,False
COMPREHENSIVE DEVELOPMENT OF MARGINAL COMMUNITIES IN DELHI - GOOD NEIGHBOUR PROJECT 2013 To provide comprehensive outreach and shelter for the homeless of Delhi in two areas - Yamuna Pushta (for men) and Jama Masjid (for single women) - by providing psychosocial care and building awareness of and access to basic rights and public programs.,16010,False,True,False,False,False,False,True,False,"The activity description explicitly focuses on providing shelter for the homeless in specific areas of Delhi, which directly relates to 'Homelessness.' It mentions activities like outreach and shelter provision specifically targeted at homeless individuals. Additionally, because these efforts are concentrated in two distinct urban locations within Delhi (Yamuna Pushta and Jama Masjid), this can also relate to the 'Urban' class as it pertains to specific urban settings. There is no explicit mention of housing development, transitional housing, incremental improvements, social or cooperative structures, market-based solutions, or rural activities that would align with other classes such as Housing, Transitional, Incremental, Social, Market, or Rural.",False,True,False,False,False,False,True,False
"A LA RÉALISATION DES DROITS POUR TOUS LES ENFANTS Background:  Specifieke doelstelling voor dit landenluik is: 'De rechten van kwetsbare kinderen worden versterkt, geïmplementeerd en geconsolideerd 'De bereikte directe doelgroep betreft straatkinderen, favelakinderen, kinderen in conflict met de wet en de uit het binnenland migrerende kinderen die in de aangroeiende favela's van de nieuw geïndustrialiseerde steden terechtkomen. Het ingezette partnerbestand wordt uitgebreid naar zes lokale organisaties (AMAR, CEDECA, CESAC, FAVOS DE MEL, PAMEN , REDE RIO CRIANÇA) en telt onderling complementaire specialisaties voor zowel opvang, integratie, kinderrechten sensibilisatie als beleidsbeïnvloeding. Alle partners werken tevens met de gezinnen en leefgemeenschappen rondom het kind. Integratieve processen en toenemende preventieve interventies, ingebed in de leefsfeer van het kind, worden zo opgewaardeerd in het programma. Via capaciteitsversterking wil KIYO de lokale partners doen uitgroeien tot sterke organisaties, die hun resultaten en doelstellingen behalen en kunnen behouden. KIYO biedt ondersteuning op beheersmatig vlak (institutioneel, financieel, organisationeel), op inhoudelijk vlak (kinderrechtenbenadering) en op vlak van netwerking en beleidsbeïnvloeding door het systematisch opbouwen van de vaardigheden die hiervoor nodig zijn en die leiden tot een verhoogde internationale aandacht voor kinderrechten. - General objective:  A caminho dos direitos da Criança : Op weg naar de verwerving van kinderrechten - Specific objective:  De rechten van kwetsbare kinderen worden versterkt, geïmplementeerd en geconsolideerd - Results:  1.  De familiale en sociale re -integratie van kwetsbare kinderen is verbeterd dankzij toepassing van alternatieve NGO - modellen. 2.  Kinderen en volwassenen zijn zich bewust van de rechten van het kind en de stappen die zij kunnen ondernemen om de leefomgeving en kansen van kinderen te verbeteren. 3.  Eind 2016 is een overgangsproces ingezet van een politiek van nultolerantie t.a.v kwetsbare kinderen naar een kindvriendelijke aanpak die inclusie bevordert en stapsgewijs verankerd wordt in het lokale beleid. 4.   Lokale partners zijn duurzaam georganiseerd, beheren de projecten op een efficiënte manier en staan samen sterk om de rechten van het kind te beschermen en te bevorderen. -",15160,False,False,False,False,False,False,True,False,"The activity description focuses on the realization of children's rights within a specific context involving vulnerable children, including street children and those in favelas. The goal is to strengthen, implement, and consolidate these rights through partnerships with local organizations specializing in various aspects of child welfare, such as housing, integration, and community engagement. Key points include:

- **Transitional**: The mention of 'transitional processes' suggests a focus on temporary solutions that lead towards more permanent outcomes, aligning it with the concept of transitional shelter or support.
- **Urban**: Activities are specifically targeting children in rapidly industrializing urban areas, particularly those living in favelas (slum neighborhoods) within cities. This situates the activities clearly within an urban context.

The description does not explicitly mention housing construction, homelessness shelters, slum upgrading, community land trusts, or market-rate housing directly, which would have aligned it with other categories such as Housing, Incremental, Social, or Market. The emphasis on child rights and urban settings is predominant.",False,False,True,False,False,False,True,False
