text,sector_code,Housing DK,Homelessness DK,Transitional DK,Incremental DK,Social DK,Market DK,Urban DK,Rural DK,thoughts AI,Housing AI,Homelessness AI,Transitional AI,Incremental AI,Social AI,Market AI,Urban AI,Rural AI
"FIGHT FOR PEACE INTERNATIONAL Primary goal (Comic Relief): Children and young people at risk. Related issues (Comic Relief): NULL. Summary: In Mare favela, one of the most dangerous slums in Rio de Janeiro, Brazil, drug-related gun violence is the primary cause of death of young people. Key drivers for youth participation in crime and violence include poverty, low levels of education, social marginalisation, violence from state forces and armed groups, dysfunctional families, and a lack of leisure facilities. This project will extend a tried and tested approach that offers personal development, sports, education and employment opportunities and social support services to vulnerable young people in the favela, enabling young people to realise their full potential and increasing social cohesion and peace in the target communities. Full grant commitment: GBP 468 thousand.",11330,False,False,False,False,False,False,True,False,"The project described by FIGHT FOR PEACE INTERNATIONAL is focused on addressing youth involvement in crime and violence within a favela (informal settlement) in Rio de Janeiro, Brazil. The approach includes personal development, sports, education, employment opportunities, and social support services for vulnerable young people. Here are the considerations for each classification category:

- **Housing**: There is no direct mention of housing provision or improvement activities.
- **Homelessness**: No explicit reference to tents, encampments, or homeless shelters.
- **Transitional**: The project does not specifically mention emergency shelters, refugee camps, or temporary supportive housing.
- **Incremental**: Mention of a slum implies issues with inadequate housing and neighborhood integration, fitting the category of incremental improvements like slum upgrading. 
- **Social**: The focus is on social support services for youth, but there's no direct reference to community land trusts, cooperative housing, or public housing.
- **Market**: No mention of home-rental, mortgages, rent-to-own housing, or market-rate housing.
- **Urban**: The project is set in a favela within Rio de Janeiro, an urban area. This qualifies as activities in specific urban locations.
- **Rural**: There are no indications that the activities take place in rural areas.",False,False,False,True,False,False,True,False
"AFFORDABLE AND SOCIAL HOUSING II Framework loan to be made available to several financial intermediaries for the funding of affordable and social housing projects and associated urban infrastructure, including social amenities, throughout South Africa. (SECTOR CODE : 41201400 - hous",43030,False,False,False,False,True,False,True,False,"The title 'AFFORDABLE AND SOCIAL HOUSING II' suggests a focus on both affordable and social aspects of housing. The description mentions that the framework loan will be available to financial intermediaries for funding projects related to affordable and social housing, as well as associated urban infrastructure like social amenities in South Africa. This indicates explicit provision or support for 'social housing,' which is part of the definition provided for the 'Social' class due to its mention of community land trusts, cooperative housing, or public housing.

Additionally, the inclusion of 'affordable housing' aligns with the broader category of 'Housing' as it deals with making housing accessible and improving living conditions through financial assistance. The description also specifies that these projects will be carried out 'throughout South Africa,' which includes both urban and rural areas, but does not specify a particular focus on either location explicitly.

Moreover, since the project involves urban infrastructure improvements, including social amenities, it has an implicit connection to 'Urban' activities even though it isn't strictly limited to an urban setting. The context of the loan for funding projects suggests that these are planned or structured efforts rather than emergency responses or temporary solutions.",True,False,False,False,True,False,True,False
"DEVELOPENT OF TOURISTIC POTENCIAL IN THE IMERETI REGION. SUPPORT FOR THE LOCAL LABOUR MARKET. Projekt mia? na celu wzmocnienie potencja?u ekonomicznego rejonu Imereti poprzez rozwój lokalnej turystyki i popularyzacje zatrudnienia w turystyce. Rejon zasta? wybrany ze wzgl?du brak ?wiadomo?ci biznesu turystycznego w rejonie przy jednoczesnym potencjale zabytków, przyrody oraz atrakcji turystycznych a tak?e przez wzgl?d na nowe mo?liwo?ci rozwoju turystyki poprzez uruchomione w 2013 roku tanie przeloty z ró?nych krajów Europy do Kutaisi (najwi?ksze miasto rejonu Imereti). Projekt jest przemy?lany i kompleksowy. Cel ogólny zostanie zrealizowany poprzez 3 sk?adowe projektu: 1. stworzenie opisu atrakcji turystycznych rejonu Imereti wraz z mapk?. Nast?pnie stworzenie portalu tematycznego - turystucznego o rejonie Imereti oraz dystrybucja materia?ów po?ród wszystkich zainteresowanych firm, instytucji i punktów informacyjnych (dystrybucja egzemplarzy drukowanych oraz materia?ów z mo?liwo?ci? samodzielnego wydruku). Wszystkie materia?y dost?pne s? w j?zyku gruzi?skim oraz angielskim. 2. Szkolenie przewodników turystycznych rejonu. 3. Szkolenie osób dostarczaj?cych us?ugi oraz produkty, b?d?ce potencjalnym zakupem turystów - restauracje, sklepiki, noclegi, jazda konna czy lepienie tradycyjnych form gruzi?skich z gliny. Szkolenie to dotyczy?o podej?cia biznesowego do klienta, zrozumienie mechanizmów i potrzeb rynku oraz potencja?u turystycznego rejonu. Turyst?, który jest po?rednim odbiorc? tego projektu, jest turysta o ?redniej zasobno?ci portfela, nie szukaj?cy dóbr i warunków luksusowych. Dodatkowym elementem by?a realizacja 5 artyku?ów na temat rejonu Imereti oraz publikacja ich na portalu NaTemat.",33210,False,False,False,False,False,False,False,False,"The given text describes a project aimed at developing the touristic potential of the Imerti region, with a focus on enhancing the local economy through tourism and job support in the sector. The description mentions the creation of tourist attraction materials, training for guides, and training for local service providers to meet tourists' needs. However, there are no explicit references to housing, homelessness, transitional shelters, incremental improvements in housing, social or market-oriented housing initiatives, urban development specifically, or rural activities within this context. Instead, the focus is on tourism development and related economic opportunities. The project involves various activities such as mapping tourist attractions, creating a thematic portal, training guides, and business skills for local service providers to cater to tourists with moderate budget needs. Therefore, based on the descriptions provided in each class definition, there are no explicit matches for the housing sector or its expanded definitions.",False,False,False,False,False,False,False,False
"METHODS AND INSTRUMENTS FOR THE POVERTY REDUCTION , HOUSING IMPROVEMENTS AND ADJUSTMENT LAND. SOCIAL SECURITY CHARGES AND INSURANC THE PROJECT AIMS TO SUPPORT DISADVANTAGED COMMUNITIES IMPROVING THEIR CAPACITY FOR INCOME GENERATION AND TO HAVE HEALTHIER HOMES",43030,True,False,False,True,True,False,False,False,"The text provided describes a project focused on poverty reduction, housing improvements, and land adjustments. The emphasis on improving the capacity for income generation and healthier homes aligns with several of the defined classes. Here is an analysis based on each class:

- Housing: The mention of 'housing improvements' directly links to this category as it involves upgrading inadequate housing or providing basic services.
- Homelessness: There's no explicit reference to tents, encampments, or homeless shelters.
- Transitional: No explicit mention of emergency shelters, refugee camps, or temporary supportive housing.
- Incremental: The text suggests improvements and adjustments related to land and housing, which could relate to incremental approaches such as slum upgrading or structural repairs.
- Social: The project aims to support disadvantaged communities, potentially involving community-driven approaches like cooperative housing or public housing, though these are not explicitly mentioned.
- Market: There's no mention of home rental, mortgages, rent-to-own housing, or market-rate housing.
- Urban: No specific reference to activities in urban locations.
- Rural: The term 'adjustment land' might imply rural areas, but there is no explicit urban vs. rural distinction.

Given these considerations, the primary matches appear to be with the 'Housing' and possibly 'Incremental' classes due to their focus on housing improvements and adjustments.",True,False,False,True,False,False,False,False
"CONSTRUCTION OF 15 HOUSES FOR POOR FAMILIES IN SOUTHERN INDIA Título completo del proyecto: Construcción de 15 viviendas, para familias pobres, en el sur de la India :: Aportación del capital inicial para la construcción de 15 viviendas para familias de las denominadas   clases bajas   en el taluk (municipios agrupados) de Haliyal, distrito de Uttara Kannada, Estado de Karnataka, India. Con este capital inicial (18,19 % del presupuesto total) del que carecen por completo estas familias, se puede iniciar la obra de la vivienda, que es requisito del Gobierno del Estado de Karnataka para acceder a otra subvención de mayor cuantía (68,18 % del coste de la vivienda), y la propia contribución de los beneficiarios con su trabajo (13,63 % aproximadamente del presupuesto).",16040,True,False,False,False,False,False,False,True,"The text describes the construction of houses specifically for poor families in a rural area of Southern India. The focus is on constructing housing as part of an initiative to support these families who belong to lower socio-economic classes. The involvement of government subsidies and beneficiary contributions suggests a development project aimed at providing adequate housing, aligning with the broader definition of 'Housing.' The mention of Haliyal in Uttara Kannada district situates the project in rural India, thus also fitting into the 'Rural' category as it explicitly describes activities happening in that specific rural location. There are no mentions of homelessness, transitional shelters, incremental housing upgrades or services, social housing models like community land trusts or cooperatives, market-rate housing, or specifically urban-focused projects.",True,False,False,False,False,False,False,True
"MEDICAL AND PHYSIOLOGICAL ASSISTANCE FOR TRANSMIGRATED POPULATION, VICTIM OF VIOLENCE IN MEXICO. Contribuir a la mejora de la situación médica y humanitaria de la población transmigrante victima de violencia en México, proporcionando asistencia médica de calidad, priorizando la población migrante más vulnerable y ampliando la atención a las estaciones de mgiración, solicitantes de condición de refugio y población que no acude a los albergues.",12220,False,False,False,False,False,False,False,False,"The text describes providing medical and physiological assistance to a transmigrated population that is a victim of violence in Mexico. It mentions improving the medical and humanitarian situation for this population, offering quality medical aid, prioritizing vulnerable migrant populations, and expanding care to migration stations, asylum seekers, and people not using shelters. The key terms include 'transmigrated population,' 'victim of violence,' 'medical assistance,' 'migration stations,' 'asylum seekers,' and 'people not using shelters.' The focus is on providing medical services rather than directly addressing housing or living conditions. However, the mention of 'migration stations' suggests a temporary setting which may relate to transitional accommodations. Similarly, 'people not using shelters' might imply that some populations are potentially homeless or in need of emergency shelter support, but these are indirect connections.",False,True,True,False,False,False,False,False
OWN CALL FOR PROPOSALS. PROJECT: COLLABORATION IN IMPROVING THE HABITAT OF NDJORÉ III Estudiar las posibles mejoras y ampliaciones de las viviendas resolviendo problemas de salubridad y poca durabilidad. Censar a la población. Valorar la integridad constructiva de las 83 casas autoconstruidas y proponer mejoras. Investigación de las técnicas locales para elaborar las propuestas de un falso techo que mejore el confort térmico en las viviendas. Construir e instalar 2 prototipos.,16040,True,False,False,False,False,False,False,False,"The given text is a call for proposals related to improving the habitat of a specific location, NDJORÉ III. The project involves studying potential improvements and expansions of housing with an emphasis on resolving health issues and durability problems. It mentions surveying the population, assessing the structural integrity of self-built houses, proposing improvements, researching local techniques for comfort-enhancing roof solutions, and constructing prototypes. Several aspects mentioned in this description align with specific classes: 

1. 'Housing': The text explicitly talks about improving and expanding housing, addressing inadequacies related to salubridy and durability, and assessing structural integrity which all relate directly to the provision of adequate shelter.
2. 'Incremental': Mentioning improvements and constructing prototypes aligns with incremental development as it involves enhancing existing structures rather than building entirely new ones.
3. The mention of '83 casas autoconstruidas' suggests a focus on self-built housing, which often involves slum upgrading or informal settlement improvement efforts characteristic of the incremental class.

The project does not explicitly refer to any other classes such as homelessness, transitional shelters, social housing models (e.g., community land trusts), market-rate mechanisms, specific urban or rural settings, making them less relevant in this context.",True,False,False,True,False,False,False,False
SHELTER AND URBAN SERVICES FOR VULNERABLE SYRIAN IDPS The program puts into action the decision of the Federal Council to implement the international cooperation in the field of migration as described in the report IMZ (Internationale Migrationszusammenarbeit) of February 2011. It will fund activities of the Federal Office for Migration (FOM) aiming to defend Swiss interests (basically in the field of return)  and to promote coherent migration policies in the countries of origin of asylum seekers.,72010,False,False,True,False,False,False,True,False,"The provided text describes a program that involves 'Shelter and Urban Services' for Syrian Internally Displaced Persons (IDPs). The key elements here are 'shelter' and 'urban services.' Let's evaluate the potential matches with each class definition:

- **Housing**: While the text mentions 'shelter,' it does not explicitly detail activities such as construction, upgrading, or urban development directly associated with housing. Therefore, this doesn't fit fully.
- **Homelessness**: The text does not mention tents for the homeless, encampments, or shelters specifically designed for homelessness, so this class is not applicable.
- **Transitional**: The phrase 'Shelter and Urban Services' suggests temporary solutions for displaced individuals but does not explicitly use terms like emergency shelters, refugee camps, or temporary supportive housing. However, it can imply a transitional phase due to the context of IDPs needing temporary shelter.
- **Incremental**: There's no mention of slum upgrading, structural repairs, or neighborhood integration, so this class is not applicable.
- **Social**: The text does not refer to community land trusts, cooperative housing, or public housing directly, hence it doesn't match the social category.
- **Market**: There are no elements related to home-rental, mortgages, rent-to-own housing, or market-rate housing mentioned in the description.
- **Urban**: The phrase 'urban services' aligns with activities within urban areas. Therefore, this class matches due to the explicit mention of 'urban.'
- **Rural**: There is no mention of rural locations, so this class does not apply.

Based on these evaluations, the text primarily corresponds to the classes 'Transitional' and 'Urban,' given the context of providing shelter in an urban setting for displaced persons.",False,False,True,False,False,False,True,False
COMPREHENSIVE DEVELOPMENT OF MARGINAL COMMUNITIES IN DELHI - GOOD NEIGHBOUR PROJECT 2013 To provide comprehensive outreach and shelter for the homeless of Delhi in two areas - Yamuna Pushta (for men) and Jama Masjid (for single women) - by providing psychosocial care and building awareness of and access to basic rights and public programs.,16010,False,True,False,False,False,False,True,False,"The title and description mention comprehensive development for marginalized communities in Delhi, specifically targeting the homeless. It provides outreach and shelter in two locations: Yamuna Pushta and Jama Masjid, indicating activities within urban areas. The focus on providing shelter, psychosocial care, and building awareness of basic rights directly aligns with addressing homelessness. While it doesn't explicitly mention emergency shelters or refugee camps, which are typical for the 'Transitional' category, it addresses the provision of shelter to homeless populations. Furthermore, since Delhi is a specific urban location, this suggests an 'Urban' classification as well.",False,True,False,False,False,False,True,False
"A LA RÉALISATION DES DROITS POUR TOUS LES ENFANTS Background:  Specifieke doelstelling voor dit landenluik is: 'De rechten van kwetsbare kinderen worden versterkt, geïmplementeerd en geconsolideerd 'De bereikte directe doelgroep betreft straatkinderen, favelakinderen, kinderen in conflict met de wet en de uit het binnenland migrerende kinderen die in de aangroeiende favela's van de nieuw geïndustrialiseerde steden terechtkomen. Het ingezette partnerbestand wordt uitgebreid naar zes lokale organisaties (AMAR, CEDECA, CESAC, FAVOS DE MEL, PAMEN , REDE RIO CRIANÇA) en telt onderling complementaire specialisaties voor zowel opvang, integratie, kinderrechten sensibilisatie als beleidsbeïnvloeding. Alle partners werken tevens met de gezinnen en leefgemeenschappen rondom het kind. Integratieve processen en toenemende preventieve interventies, ingebed in de leefsfeer van het kind, worden zo opgewaardeerd in het programma. Via capaciteitsversterking wil KIYO de lokale partners doen uitgroeien tot sterke organisaties, die hun resultaten en doelstellingen behalen en kunnen behouden. KIYO biedt ondersteuning op beheersmatig vlak (institutioneel, financieel, organisationeel), op inhoudelijk vlak (kinderrechtenbenadering) en op vlak van netwerking en beleidsbeïnvloeding door het systematisch opbouwen van de vaardigheden die hiervoor nodig zijn en die leiden tot een verhoogde internationale aandacht voor kinderrechten. - General objective:  A caminho dos direitos da Criança : Op weg naar de verwerving van kinderrechten - Specific objective:  De rechten van kwetsbare kinderen worden versterkt, geïmplementeerd en geconsolideerd - Results:  1.  De familiale en sociale re -integratie van kwetsbare kinderen is verbeterd dankzij toepassing van alternatieve NGO - modellen. 2.  Kinderen en volwassenen zijn zich bewust van de rechten van het kind en de stappen die zij kunnen ondernemen om de leefomgeving en kansen van kinderen te verbeteren. 3.  Eind 2016 is een overgangsproces ingezet van een politiek van nultolerantie t.a.v kwetsbare kinderen naar een kindvriendelijke aanpak die inclusie bevordert en stapsgewijs verankerd wordt in het lokale beleid. 4.   Lokale partners zijn duurzaam georganiseerd, beheren de projecten op een efficiënte manier en staan samen sterk om de rechten van het kind te beschermen en te bevorderen. -",15160,False,False,False,False,False,False,True,False,"The text describes a program aimed at enhancing the rights of vulnerable children in urban settings, specifically mentioning street children, favela children, and migrant children in growing favelas within industrializing cities. This suggests an urban context. The project involves local organizations working on integration and child rights awareness, which may connect to housing if interpreted as part of broader community support systems like slum upgrading or neighborhood integration. However, the text does not explicitly mention any housing-related activities such as provision of shelter or construction. Furthermore, while there is a focus on integrating vulnerable children into family and social settings, it doesn't specifically address homelessness, transitional shelters, incremental housing improvements, or social/public housing directly. The involvement with local communities in urban favelas suggests an urban classification but lacks direct references to rural settings.",False,False,False,False,False,False,True,False
