text,sector_code,Housing DK,Homelessness DK,Transitional DK,Incremental DK,Social DK,Market DK,Urban DK,Rural DK,thoughts AI,Housing AI,Homelessness AI,Transitional AI,Incremental AI,Social AI,Market AI,Urban AI,Rural AI
"FIGHT FOR PEACE INTERNATIONAL Primary goal (Comic Relief): Children and young people at risk. Related issues (Comic Relief): NULL. Summary: In Mare favela, one of the most dangerous slums in Rio de Janeiro, Brazil, drug-related gun violence is the primary cause of death of young people. Key drivers for youth participation in crime and violence include poverty, low levels of education, social marginalisation, violence from state forces and armed groups, dysfunctional families, and a lack of leisure facilities. This project will extend a tried and tested approach that offers personal development, sports, education and employment opportunities and social support services to vulnerable young people in the favela, enabling young people to realise their full potential and increasing social cohesion and peace in the target communities. Full grant commitment: GBP 468 thousand.",11330,False,False,False,False,False,False,True,False,"The description provides a detailed account of FIGHT FOR PEACE INTERNATIONAL's project aimed at addressing youth vulnerability in the Mare favela, Rio de Janeiro. The initiative focuses on mitigating crime and violence through personal development, sports, education, employment opportunities, and social support services. Key issues identified include poverty, low levels of education, social marginalisation, and violence from state forces and armed groups. The project's location is explicitly stated as an urban setting in one of Rio de Janeiro's most dangerous slums. Although the primary focus is on reducing crime and increasing social cohesion, it does touch upon aspects of housing indirectly through the mention of a 'favela,' which can be associated with inadequate housing conditions and the need for slum upgrading or incremental improvements. However, there is no direct reference to specific activities like housing provision, transitional shelters, or homelessness initiatives. The urban classification fits due to the explicit mention of Rio de Janeiro's favela.",False,False,False,True,False,False,True,False
"AFFORDABLE AND SOCIAL HOUSING II Framework loan to be made available to several financial intermediaries for the funding of affordable and social housing projects and associated urban infrastructure, including social amenities, throughout South Africa. (SECTOR CODE : 41201400 - hous",43030,False,False,False,False,True,False,True,False,"The text describes a 'Framework loan' that will be available to financial intermediaries for the purpose of funding 'affordable and social housing projects' along with associated urban infrastructure such as social amenities across South Africa. The use of terms like 'social housing' directly connects it to one of the defined classes: Social, because community land trusts, cooperative housing, or public housing fall under this category. Furthermore, since these activities are happening throughout South Africa, which includes various urban areas, and specifically mentions associated urban infrastructure, it also connects with the Urban class. The text does not provide explicit references to transitional, incremental, homelessness-specific solutions, or rural-specific descriptions; therefore, those classes do not match.",False,False,False,False,True,False,True,False
"DEVELOPENT OF TOURISTIC POTENCIAL IN THE IMERETI REGION. SUPPORT FOR THE LOCAL LABOUR MARKET. Projekt mia? na celu wzmocnienie potencja?u ekonomicznego rejonu Imereti poprzez rozwój lokalnej turystyki i popularyzacje zatrudnienia w turystyce. Rejon zasta? wybrany ze wzgl?du brak ?wiadomo?ci biznesu turystycznego w rejonie przy jednoczesnym potencjale zabytków, przyrody oraz atrakcji turystycznych a tak?e przez wzgl?d na nowe mo?liwo?ci rozwoju turystyki poprzez uruchomione w 2013 roku tanie przeloty z ró?nych krajów Europy do Kutaisi (najwi?ksze miasto rejonu Imereti). Projekt jest przemy?lany i kompleksowy. Cel ogólny zostanie zrealizowany poprzez 3 sk?adowe projektu: 1. stworzenie opisu atrakcji turystycznych rejonu Imereti wraz z mapk?. Nast?pnie stworzenie portalu tematycznego - turystucznego o rejonie Imereti oraz dystrybucja materia?ów po?ród wszystkich zainteresowanych firm, instytucji i punktów informacyjnych (dystrybucja egzemplarzy drukowanych oraz materia?ów z mo?liwo?ci? samodzielnego wydruku). Wszystkie materia?y dost?pne s? w j?zyku gruzi?skim oraz angielskim. 2. Szkolenie przewodników turystycznych rejonu. 3. Szkolenie osób dostarczaj?cych us?ugi oraz produkty, b?d?ce potencjalnym zakupem turystów - restauracje, sklepiki, noclegi, jazda konna czy lepienie tradycyjnych form gruzi?skich z gliny. Szkolenie to dotyczy?o podej?cia biznesowego do klienta, zrozumienie mechanizmów i potrzeb rynku oraz potencja?u turystycznego rejonu. Turyst?, który jest po?rednim odbiorc? tego projektu, jest turysta o ?redniej zasobno?ci portfela, nie szukaj?cy dóbr i warunków luksusowych. Dodatkowym elementem by?a realizacja 5 artyku?ów na temat rejonu Imereti oraz publikacja ich na portalu NaTemat.",33210,False,False,False,False,False,False,False,False,"The provided text describes a development project aimed at enhancing the economic potential of the Imereťi region through tourism development and support for the local labor market. It outlines the steps to promote regional tourist attractions, create a thematic online portal, train tour guides, and provide training for service providers in various sectors such as restaurants, shops, accommodations, horseback riding, and traditional clay pottery workshops. The focus is on developing an understanding of business approaches tailored to tourists with moderate financial resources who are not seeking luxury goods or conditions.

Analyzing the text against the provided definitions:
- Housing: No explicit mention of housing-related activities such as construction, provision, upgrading, policy, services, technical assistance, or finance related to housing is made in the description. Therefore, this class does not apply.
- Homelessness: There are no references to tents, encampments for the homeless, or homeless shelters within the text. This class is not applicable.
- Transitional: The project does not mention emergency shelters, refugee camps, or temporary supportive housing. Thus, transitional is not a match.
- Incremental: Although there is an emphasis on training and development of services, there are no explicit references to activities such as slum upgrading, housing structural repairs, or neighborhood integration. This class doesn't apply.
- Social: There is no mention of community land trusts, cooperative housing, or public housing within the text, so social does not match.
- Market: The focus on enhancing economic potential through tourism and training local businesses aligns with market-related activities such as supporting home-rental services, mortgages, rent-to-own housing, or general business development. However, it's indirect; therefore, it is somewhat tangential but can be considered related to the broader market class.
- Urban: While there are no explicit mentions of specific urban locations, the project targets a region (Imereťi), which includes Kutaisi, the largest city in that area, implying an urban context. Thus, urban may apply given the regional development focus and involvement of a major city.
- Rural: The description refers to exploiting natural attractions and landmarks within the Imereťi region, suggesting rural elements could be involved, though not explicitly stated as such. However, it does not specifically mention activities in rural locations per se, making this class less applicable than urban but still relevant due to regional context.",False,False,False,False,False,True,True,False
"METHODS AND INSTRUMENTS FOR THE POVERTY REDUCTION , HOUSING IMPROVEMENTS AND ADJUSTMENT LAND. SOCIAL SECURITY CHARGES AND INSURANC THE PROJECT AIMS TO SUPPORT DISADVANTAGED COMMUNITIES IMPROVING THEIR CAPACITY FOR INCOME GENERATION AND TO HAVE HEALTHIER HOMES",43030,True,False,False,True,True,False,False,False,"The text provided focuses on poverty reduction, housing improvements, and adjustments to land which align with the category of 'Housing.' This is because it explicitly mentions housing improvements. Additionally, there is mention of supporting disadvantaged communities in improving their homes and capacity for income generation, which could tie into 'Social' if interpreted as efforts similar to cooperative or public housing initiatives designed to improve living conditions. The text also addresses land adjustments, which might relate to the provision of land for housing purposes, a component often associated with both incremental approaches (like slum upgrading) and social strategies (such as community land trusts). However, without explicit mention of these terms, this is less certain. There's no direct reference to homelessness, transitional shelters, market-rate housing, or specific urban or rural locations, so those categories are unlikely matches.",True,False,False,False,True,False,False,False
"CONSTRUCTION OF 15 HOUSES FOR POOR FAMILIES IN SOUTHERN INDIA Título completo del proyecto: Construcción de 15 viviendas, para familias pobres, en el sur de la India :: Aportación del capital inicial para la construcción de 15 viviendas para familias de las denominadas   clases bajas   en el taluk (municipios agrupados) de Haliyal, distrito de Uttara Kannada, Estado de Karnataka, India. Con este capital inicial (18,19 % del presupuesto total) del que carecen por completo estas familias, se puede iniciar la obra de la vivienda, que es requisito del Gobierno del Estado de Karnataka para acceder a otra subvención de mayor cuantía (68,18 % del coste de la vivienda), y la propia contribución de los beneficiarios con su trabajo (13,63 % aproximadamente del presupuesto).",16040,True,False,False,False,False,False,False,True,"The project title and description provide several key elements to consider for classification. The text mentions the construction of houses specifically aimed at 'familias pobres' in Southern India, which aligns with providing housing solutions. This suggests a direct involvement in creating living spaces rather than addressing homelessness or transitional needs such as emergency shelters. There is no mention of homeless shelters, tents for the homeless, or similar facilities, thus excluding the 'Homelessness' class.

The project involves constructing 15 houses, which fits into the 'Housing' category as it explicitly describes construction of housing. The focus on poor families and the specific geographic reference to southern India, particularly a rural area ('taluk'), might also bring 'Rural' into consideration.

There is no mention of slum upgrading or neighborhood integration, eliminating the possibility for the 'Incremental' classification. Similarly, there's no indication that this involves cooperative housing, community land trusts, or public housing projects, which rules out 'Social'.

The description does not touch upon any aspects related to market-rate housing like mortgages or rent-to-own housing schemes; therefore, it cannot be classified as 'Market'. There is no mention of urban areas in the project title or description either, ruling out the 'Urban' classification. The lack of references to temporary facilities for displaced individuals implies that this isn't about transitional accommodations.

Overall, the text primarily focuses on constructing housing with a specific rural location, which means 'Housing' and 'Rural' are most appropriate classifications.",True,False,False,False,False,False,False,True
"MEDICAL AND PHYSIOLOGICAL ASSISTANCE FOR TRANSMIGRATED POPULATION, VICTIM OF VIOLENCE IN MEXICO. Contribuir a la mejora de la situación médica y humanitaria de la población transmigrante victima de violencia en México, proporcionando asistencia médica de calidad, priorizando la población migrante más vulnerable y ampliando la atención a las estaciones de mgiración, solicitantes de condición de refugio y población que no acude a los albergues.",12220,False,False,False,False,False,False,False,False,"The text describes the provision of medical and physiological assistance to a transmigrated population that is a victim of violence in Mexico. The focus is on improving their medical and humanitarian situation by providing quality medical assistance, especially prioritizing vulnerable migrant populations and extending care to migrants at transit stations, asylum seekers, and those who do not stay in shelters. Here's the analysis with respect to each class:

- **Housing**: Although there is mention of 'albergues' (shelters), the primary focus is on medical assistance rather than housing provision.
- **Homelessness**: The text does not specifically address homeless shelters or encampments for the homeless, but mentions people who do not use shelters.
- **Transitional**: There is a clear emphasis on assisting migrants and asylum seekers, which aligns with transitional support such as temporary supportive housing, albeit indirectly. However, it focuses more on medical aid than shelter itself.
- **Incremental**: The text does not discuss housing sites, technical assistance for housing, slum upgrading, structural repairs, or neighborhood integration.
- **Social**: There is no explicit mention of community land trusts, cooperative housing, or public housing initiatives.
- **Market**: No reference to market-rate housing, home-rentals, mortgages, or rent-to-own housing solutions.
- **Urban**: The text does not specify whether the activities are taking place in urban locations.
- **Rural**: Similar to urban, there is no specific mention of rural settings for these activities.

Based on this analysis, the most relevant classification appears to be 'Transitional', as it involves assistance related to migrants and asylum seekers even if the primary focus is medical. There is a possible weak link to 'Homelessness' due to reference to those not using shelters.",False,False,True,False,False,False,False,False
OWN CALL FOR PROPOSALS. PROJECT: COLLABORATION IN IMPROVING THE HABITAT OF NDJORÉ III Estudiar las posibles mejoras y ampliaciones de las viviendas resolviendo problemas de salubridad y poca durabilidad. Censar a la población. Valorar la integridad constructiva de las 83 casas autoconstruidas y proponer mejoras. Investigación de las técnicas locales para elaborar las propuestas de un falso techo que mejore el confort térmico en las viviendas. Construir e instalar 2 prototipos.,16040,True,False,False,False,False,False,False,False,"The provided text describes a project focused on improving the habitat in an area called NDJORÉ III, specifically addressing issues related to housing. Key phrases include 'estudiar posibles mejoras y ampliaciones de las viviendas' (studying possible improvements and expansions of the houses), 'problemas de salubridad y poca durabilidad' (issues with hygiene and lack of durability), censusing the population, assessing the structural integrity of self-constructed homes, proposing improvements, researching local techniques for building solutions that improve thermal comfort, and constructing prototypes. This text clearly deals with improving existing housing conditions and infrastructure, which falls under several relevant categories. The primary focus is on upgrading inadequate housing by studying and implementing enhancements. It also implies technical assistance in understanding local construction methods to propose viable solutions. The specific mention of 'viviendas autoconstruidas' (self-constructed houses) suggests a community-driven approach typical of incremental improvements, which often involve gradual upgrades based on available resources and techniques. Since the project involves direct interventions in housing structures without explicitly mentioning temporary or emergency contexts, it aligns well with the 'Incremental' class.",True,False,False,True,False,False,False,False
SHELTER AND URBAN SERVICES FOR VULNERABLE SYRIAN IDPS The program puts into action the decision of the Federal Council to implement the international cooperation in the field of migration as described in the report IMZ (Internationale Migrationszusammenarbeit) of February 2011. It will fund activities of the Federal Office for Migration (FOM) aiming to defend Swiss interests (basically in the field of return)  and to promote coherent migration policies in the countries of origin of asylum seekers.,72010,False,False,True,False,False,False,True,False,"The given text describes a program related to 'Shelter and Urban Services for Vulnerable Syrian IDPs'. The key components of this description include:

1. **International Cooperation in Migration**: This suggests an overarching framework aimed at handling migration issues.
2. **Federal Office for Migration (FOM)**: Indicates the involvement of governmental bodies focusing on migration policies and interests, primarily returning asylum seekers to their countries of origin.
3. **Shelter for Syrian IDPs (Internally Displaced Persons)**: This implies providing temporary accommodations or emergency shelters, suggesting an immediate need rather than permanent solutions.
4. **Urban Services**: The term 'urban' indicates that the activities are taking place in urban areas.

Considering these components:
- The mention of shelter aligns with both 'Transitional' (emergency shelters) and 'Housing', particularly if it involves provision or upgrading of temporary accommodation for displaced persons.
- Since the program is directed at Syrian IDPs, which includes providing emergency or transitional shelters, this fits well under the 'Transitional' class.
- The term 'Urban Services' clearly aligns with activities occurring in urban settings, indicating that these services are implemented specifically in cities or towns.

Thus, based on the descriptions and context provided in the text, we can classify it under 'Transitional' for emergency shelter provision and 'Urban' due to its location focus.",False,False,True,False,False,False,True,False
COMPREHENSIVE DEVELOPMENT OF MARGINAL COMMUNITIES IN DELHI - GOOD NEIGHBOUR PROJECT 2013 To provide comprehensive outreach and shelter for the homeless of Delhi in two areas - Yamuna Pushta (for men) and Jama Masjid (for single women) - by providing psychosocial care and building awareness of and access to basic rights and public programs.,16010,False,True,False,False,False,False,True,False,"The text describes a project focused on the comprehensive development of marginalized communities in Delhi, specifically targeting the homeless population in two areas: Yamuna Pushta (for men) and Jama Masjid (for single women). The project involves providing outreach, shelter, psychosocial care, and building awareness of basic rights and public programs. This aligns with several categories:

1. **Housing**: The mention of 'providing shelter' for the homeless suggests an element of housing.
2. **Homelessness**: Explicitly mentions 'homeless of Delhi', indicating a focus on homelessness.
3. **Transitional**: Involves providing shelters, which can be considered transitional as they offer temporary support and assistance to the homeless population.
4. **Urban**: The project is conducted in specific urban locations in Delhi (Yamuna Pushta and Jama Masjid), indicating an urban setting.

Considering these points, 'Housing', 'Homelessness', 'Transitional', and 'Urban' are applicable classifications.",True,True,True,False,False,False,True,False
"A LA RÉALISATION DES DROITS POUR TOUS LES ENFANTS Background:  Specifieke doelstelling voor dit landenluik is: 'De rechten van kwetsbare kinderen worden versterkt, geïmplementeerd en geconsolideerd 'De bereikte directe doelgroep betreft straatkinderen, favelakinderen, kinderen in conflict met de wet en de uit het binnenland migrerende kinderen die in de aangroeiende favela's van de nieuw geïndustrialiseerde steden terechtkomen. Het ingezette partnerbestand wordt uitgebreid naar zes lokale organisaties (AMAR, CEDECA, CESAC, FAVOS DE MEL, PAMEN , REDE RIO CRIANÇA) en telt onderling complementaire specialisaties voor zowel opvang, integratie, kinderrechten sensibilisatie als beleidsbeïnvloeding. Alle partners werken tevens met de gezinnen en leefgemeenschappen rondom het kind. Integratieve processen en toenemende preventieve interventies, ingebed in de leefsfeer van het kind, worden zo opgewaardeerd in het programma. Via capaciteitsversterking wil KIYO de lokale partners doen uitgroeien tot sterke organisaties, die hun resultaten en doelstellingen behalen en kunnen behouden. KIYO biedt ondersteuning op beheersmatig vlak (institutioneel, financieel, organisationeel), op inhoudelijk vlak (kinderrechtenbenadering) en op vlak van netwerking en beleidsbeïnvloeding door het systematisch opbouwen van de vaardigheden die hiervoor nodig zijn en die leiden tot een verhoogde internationale aandacht voor kinderrechten. - General objective:  A caminho dos direitos da Criança : Op weg naar de verwerving van kinderrechten - Specific objective:  De rechten van kwetsbare kinderen worden versterkt, geïmplementeerd en geconsolideerd - Results:  1.  De familiale en sociale re -integratie van kwetsbare kinderen is verbeterd dankzij toepassing van alternatieve NGO - modellen. 2.  Kinderen en volwassenen zijn zich bewust van de rechten van het kind en de stappen die zij kunnen ondernemen om de leefomgeving en kansen van kinderen te verbeteren. 3.  Eind 2016 is een overgangsproces ingezet van een politiek van nultolerantie t.a.v kwetsbare kinderen naar een kindvriendelijke aanpak die inclusie bevordert en stapsgewijs verankerd wordt in het lokale beleid. 4.   Lokale partners zijn duurzaam georganiseerd, beheren de projecten op een efficiënte manier en staan samen sterk om de rechten van het kind te beschermen en te bevorderen. -",15160,False,False,False,False,False,False,True,False,"The given text focuses on the rights of vulnerable children and mentions various groups such as street children, favela children, children in conflict with the law, and internally displaced children who end up in growing favelas in newly industrialized cities. The efforts include strengthening their rights through partnerships with local organizations and interventions at the family and community levels. While there is a significant emphasis on social inclusion and integration processes, urban settings are notably highlighted through references to 'favela' and 'newly industrialized cities.' There is no explicit mention of housing types or homelessness shelters but rather an overall framework for improving conditions and integration into society, particularly in urban areas. Hence, the text closely relates to social efforts (community-focused) and urban contexts due to its specific reference to favelas and newly industrialized urban environments.",False,False,False,False,True,False,True,False
